mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b
MFR_000217,butajira health post,Amhara,DHIS2_000200,butajir health center,Amhara,0.4926736652851105,butajira health post woreda:Dessie region:Amhara zone:Zone 3,butajir health center woreda:Gondar region:Amhara zone:Zone 5
MFR_000217,butajira health post,Amhara,DHIS2_000251,butajir health center,Amhara,0.5318223834037781,butajira health post woreda:Dessie region:Amhara zone:Zone 3,butajir health center woreda:Gondar region:Amhara zone:Zone 4
MFR_000217,butajira health post,Amhara,DHIS2_000311,butajira health center,Amhara,0.5656242370605469,butajira health post woreda:Dessie region:Amhara zone:Zone 3,butajira health center woreda:Mekelle region:Amhara zone:Zone 5
MFR_000217,butajira health post,Amhara,DHIS2_000039,butajira health post,Amhara,0.768075168132782,butajira health post woreda:Dessie region:Amhara zone:Zone 3,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3
MFR_000217,butajira health post,Amhara,DHIS2_000387,butajira dispensary,Amhara,0.5184654593467712,butajira health post woreda:Dessie region:Amhara zone:Zone 3,butajira dispensary woreda:Mekelle region:Amhara zone:Zone 2
MFR_000217,butajira health post,Amhara,DHIS2_000397,butajira health post,Amhara,0.6174675226211548,butajira health post woreda:Dessie region:Amhara zone:Zone 3,butajira health post woreda:Gondar region:Amhara zone:Zone 5
MFR_000217,butajira health post,Amhara,DHIS2_000289,butajira clinic,Amhara,0.8441110849380493,butajira health post woreda:Dessie region:Amhara zone:Zone 3,butajira clinic woreda:Dessie region:Amhara zone:Zone 3
MFR_000217,butajira health post,Amhara,DHIS2_000139,butajir dispensary,Amhara,0.5546405911445618,butajira health post woreda:Dessie region:Amhara zone:Zone 3,butajir dispensary woreda:Dessie region:Amhara zone:Zone 1
MFR_000217,butajira health post,Amhara,DHIS2_000217,butajira health post,Amhara,0.9316167831420898,butajira health post woreda:Dessie region:Amhara zone:Zone 3,butajira health post woreda:Dessie region:Amhara zone:Zone 3
MFR_000218,kirkos health center,Addis Ababa,DHIS2_000074,kirkos health post,Addis Ababa,0.7999325394630432,kirkos health center woreda:Kirkos region:Addis Ababa zone:Zone 1,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 3
MFR_000218,kirkos health center,Addis Ababa,DHIS2_000077,kirkos health center,Addis Ababa,0.8645091652870178,kirkos health center woreda:Kirkos region:Addis Ababa zone:Zone 1,kirkos health center woreda:Arada region:Addis Ababa zone:Zone 2
MFR_000218,kirkos health center,Addis Ababa,DHIS2_000034,kirkos referral hospitalital,Addis Ababa,0.8450027704238892,kirkos health center woreda:Kirkos region:Addis Ababa zone:Zone 1,kirkos referral hospitalital woreda:Lideta region:Addis Ababa zone:Zone 1
MFR_000218,kirkos health center,Addis Ababa,DHIS2_000228,kirkos health post,Addis Ababa,0.9108558893203735,kirkos health center woreda:Kirkos region:Addis Ababa zone:Zone 1,kirkos health post woreda:Lideta region:Addis Ababa zone:Zone 1
MFR_000218,kirkos health center,Addis Ababa,DHIS2_000112,kirkos dispensary,Addis Ababa,0.719897449016571,kirkos health center woreda:Kirkos region:Addis Ababa zone:Zone 1,kirkos dispensary woreda:Bole region:Addis Ababa zone:Zone 4
MFR_000218,kirkos health center,Addis Ababa,DHIS2_000396,kirkos health center,Addis Ababa,0.7851952314376831,kirkos health center woreda:Kirkos region:Addis Ababa zone:Zone 1,kirkos health center woreda:Bole region:Addis Ababa zone:Zone 5
MFR_000219,dire dawa general hospital,Amhara,DHIS2_000267,dire dawa hospital,Amhara,0.5817675590515137,dire dawa general hospital woreda:Bahir Dar region:Amhara zone:Zone 5,dire dawa hospital woreda:Dessie region:Amhara zone:Zone 2
MFR_000219,dire dawa general hospital,Amhara,DHIS2_000427,dire dawa dispensary,Amhara,0.8977871537208557,dire dawa general hospital woreda:Bahir Dar region:Amhara zone:Zone 5,dire dawa dispensary woreda:Bahir Dar region:Amhara zone:Zone 5
MFR_000219,dire dawa general hospital,Amhara,DHIS2_000219,dire dawa general hospitalital,Amhara,0.9345260262489319,dire dawa general hospital woreda:Bahir Dar region:Amhara zone:Zone 5,dire dawa general hospitalital woreda:Bahir Dar region:Amhara zone:Zone 5
MFR_000219,dire dawa general hospital,Amhara,DHIS2_000164,dire dawa general hospitalital,Amhara,0.6250790357589722,dire dawa general hospital woreda:Bahir Dar region:Amhara zone:Zone 5,dire dawa general hospitalital woreda:Dessie region:Amhara zone:Zone 4
MFR_000219,dire dawa general hospital,Amhara,DHIS2_000171,dire dawa dispensary,Amhara,0.5111308097839355,dire dawa general hospital woreda:Bahir Dar region:Amhara zone:Zone 5,dire dawa dispensary woreda:Dessie region:Amhara zone:Zone 2
MFR_000219,dire dawa general hospital,Amhara,DHIS2_000252,dir dawa general hospitalital,Amhara,0.7486650347709656,dire dawa general hospital woreda:Bahir Dar region:Amhara zone:Zone 5,dir dawa general hospitalital woreda:Gondar region:Amhara zone:Zone 5
MFR_000220,hawassa health post,SNNPR,DHIS2_000078,hawass health post,SNNPR,0.7901467084884644,hawassa health post woreda:Hawassa region:SNNPR zone:Zone 1,hawass health post woreda:Hosaena region:SNNPR zone:Zone 4
MFR_000220,hawassa health post,SNNPR,DHIS2_000254,hawassa health post,SNNPR,0.9286748170852661,hawassa health post woreda:Hawassa region:SNNPR zone:Zone 1,hawassa health post woreda:Butajira region:SNNPR zone:Zone 1
MFR_000220,hawassa health post,SNNPR,DHIS2_000220,hawassa health post,SNNPR,0.9467396140098572,hawassa health post woreda:Hawassa region:SNNPR zone:Zone 1,hawassa health post woreda:Hawassa region:SNNPR zone:Zone 1
MFR_000220,hawassa health post,SNNPR,DHIS2_000201,hawass health center,SNNPR,0.7664239406585693,hawassa health post woreda:Hawassa region:SNNPR zone:Zone 1,hawass health center woreda:Butajira region:SNNPR zone:Zone 2
MFR_000220,hawassa health post,SNNPR,DHIS2_000162,hawassa health post,SNNPR,0.8463243246078491,hawassa health post woreda:Hawassa region:SNNPR zone:Zone 1,hawassa health post woreda:Butajira region:SNNPR zone:Zone 2
MFR_000221,gondar health post,Oromia,DHIS2_000337,gondar hospitalital,Oromia,0.5380285382270813,gondar health post woreda:Bishoftu region:Oromia zone:Zone 4,gondar hospitalital woreda:Dire Dawa region:Oromia zone:Zone 3
MFR_000221,gondar health post,Oromia,DHIS2_000057,gondar health post,Oromia,0.9408912658691406,gondar health post woreda:Bishoftu region:Oromia zone:Zone 4,gondar health post woreda:Bishoftu region:Oromia zone:Zone 4
MFR_000221,gondar health post,Oromia,DHIS2_000127,gondar dispensary,Oromia,0.4543802738189697,gondar health post woreda:Bishoftu region:Oromia zone:Zone 4,gondar dispensary woreda:Adama region:Oromia zone:Zone 3
MFR_000221,gondar health post,Oromia,DHIS2_000180,gondar health center,Oromia,0.5607054829597473,gondar health post woreda:Bishoftu region:Oromia zone:Zone 4,gondar health center woreda:Dukem region:Oromia zone:Zone 3
MFR_000221,gondar health post,Oromia,DHIS2_000234,gondar health post,Oromia,0.5892747640609741,gondar health post woreda:Bishoftu region:Oromia zone:Zone 4,gondar health post woreda:Dukem region:Oromia zone:Zone 5
MFR_000222,dire dawa dispensary,Addis Ababa,DHIS2_000399,dire dawa general hospital,Addis Ababa,0.5900259613990784,dire dawa dispensary woreda:Addis Ketema region:Addis Ababa zone:Zone 5,dire dawa general hospital woreda:Bole region:Addis Ababa zone:Zone 2
MFR_000222,dire dawa dispensary,Addis Ababa,DHIS2_000222,dire dawa dispensary,Addis Ababa,0.9805558919906616,dire dawa dispensary woreda:Addis Ketema region:Addis Ababa zone:Zone 5,dire dawa dispensary woreda:Addis Ketema region:Addis Ababa zone:Zone 5
MFR_000223,bahir dar hospital,Amhara,DHIS2_000363,bahir dar dispensary,Amhara,0.6303403973579407,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2,bahir dar dispensary woreda:Bahir Dar region:Amhara zone:Zone 4
MFR_000223,bahir dar hospital,Amhara,DHIS2_000424,bahir dar clinic,Amhara,0.8265713453292847,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3
MFR_000223,bahir dar hospital,Amhara,DHIS2_000223,bahir dar hospital,Amhara,0.9601575136184692,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2
MFR_000223,bahir dar hospital,Amhara,DHIS2_000391,bahir dar hospital,Amhara,0.7130679488182068,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3
MFR_000223,bahir dar hospital,Amhara,DHIS2_000068,bahir dar health center,Amhara,0.8212943077087402,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3
MFR_000223,bahir dar hospital,Amhara,DHIS2_000237,bahir dar health post,Amhara,0.588206946849823,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2,bahir dar health post woreda:Mekelle region:Amhara zone:Zone 5
MFR_000224,dessie health post,SNNPR,DHIS2_000385,dessie health post,SNNPR,0.6493951082229614,dessie health post woreda:Arba Minch region:SNNPR zone:Zone 1,dessie health post woreda:Hosaena region:SNNPR zone:Zone 4
MFR_000224,dessie health post,SNNPR,DHIS2_000146,dessi health center,SNNPR,0.7412271499633789,dessie health post woreda:Arba Minch region:SNNPR zone:Zone 1,dessi health center woreda:Arba Minch region:SNNPR zone:Zone 4
MFR_000224,dessie health post,SNNPR,DHIS2_000245,dessi health post,SNNPR,0.5278570652008057,dessie health post woreda:Arba Minch region:SNNPR zone:Zone 1,dessi health post woreda:Hawassa region:SNNPR zone:Zone 5
MFR_000224,dessie health post,SNNPR,DHIS2_000144,dessi health center,SNNPR,0.49241238832473755,dessie health post woreda:Arba Minch region:SNNPR zone:Zone 1,dessi health center woreda:Hawassa region:SNNPR zone:Zone 2
MFR_000224,dessie health post,SNNPR,DHIS2_000224,dessie health post,SNNPR,0.9706709980964661,dessie health post woreda:Arba Minch region:SNNPR zone:Zone 1,dessie health post woreda:Arba Minch region:SNNPR zone:Zone 1
MFR_000224,dessie health post,SNNPR,DHIS2_000487,duke health post,SNNPR,0.6640748977661133,dessie health post woreda:Arba Minch region:SNNPR zone:Zone 1,duke health post woreda:Arba Minch region:SNNPR zone:Zone 1
MFR_000224,dessie health post,SNNPR,DHIS2_000260,dessie health center,SNNPR,0.869251549243927,dessie health post woreda:Arba Minch region:SNNPR zone:Zone 1,dessie health center woreda:Arba Minch region:SNNPR zone:Zone 2
MFR_000225,gondar health post,SNNPR,DHIS2_000040,gondar referral hospital,SNNPR,0.6475436687469482,gondar health post woreda:Butajira region:SNNPR zone:Zone 5,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3
MFR_000225,gondar health post,SNNPR,DHIS2_000027,gondar hospital,SNNPR,0.5066077709197998,gondar health post woreda:Butajira region:SNNPR zone:Zone 5,gondar hospital woreda:Hawassa region:SNNPR zone:Zone 3
MFR_000225,gondar health post,SNNPR,DHIS2_000405,gondar hospitalital,SNNPR,0.532724142074585,gondar health post woreda:Butajira region:SNNPR zone:Zone 5,gondar hospitalital woreda:Hosaena region:SNNPR zone:Zone 3
MFR_000225,gondar health post,SNNPR,DHIS2_000259,gondar clinic,SNNPR,0.5057528018951416,gondar health post woreda:Butajira region:SNNPR zone:Zone 5,gondar clinic woreda:Hawassa region:SNNPR zone:Zone 3
MFR_000225,gondar health post,SNNPR,DHIS2_000225,gondar health post,SNNPR,0.9343692660331726,gondar health post woreda:Butajira region:SNNPR zone:Zone 5,gondar health post woreda:Butajira region:SNNPR zone:Zone 5
MFR_000225,gondar health post,SNNPR,DHIS2_000286,gonda referral hospitalital,SNNPR,0.443742036819458,gondar health post woreda:Butajira region:SNNPR zone:Zone 5,gonda referral hospitalital woreda:Hosaena region:SNNPR zone:Zone 1
MFR_000225,gondar health post,SNNPR,DHIS2_000243,gondar general hospital,SNNPR,0.714278519153595,gondar health post woreda:Butajira region:SNNPR zone:Zone 5,gondar general hospital woreda:Hawassa region:SNNPR zone:Zone 5
MFR_000225,gondar health post,SNNPR,DHIS2_000255,gondar health center,SNNPR,0.6858330965042114,gondar health post woreda:Butajira region:SNNPR zone:Zone 5,gondar health center woreda:Butajira region:SNNPR zone:Zone 2
MFR_000226,hosaena dispensary,Oromia,DHIS2_000226,hosaen dispensary,Oromia,0.915433943271637,hosaena dispensary woreda:Adama region:Oromia zone:Zone 4,hosaen dispensary woreda:Adama region:Oromia zone:Zone 4
MFR_000226,hosaena dispensary,Oromia,DHIS2_000123,hosaena general hospital,Oromia,0.7042137980461121,hosaena dispensary woreda:Adama region:Oromia zone:Zone 4,hosaena general hospital woreda:Dukem region:Oromia zone:Zone 4
MFR_000226,hosaena dispensary,Oromia,DHIS2_000261,hosaena clinic,Oromia,0.5739525556564331,hosaena dispensary woreda:Adama region:Oromia zone:Zone 4,hosaena clinic woreda:Modjo region:Oromia zone:Zone 3
MFR_000227,dessie general hospital,Amhara,DHIS2_000451,dessie health center,Amhara,0.7224422097206116,dessie general hospital woreda:Dessie region:Amhara zone:Zone 4,dessie health center woreda:Gondar region:Amhara zone:Zone 2
MFR_000227,dessie general hospital,Amhara,DHIS2_000117,dessie health center,Amhara,0.6849662065505981,dessie general hospital woreda:Dessie region:Amhara zone:Zone 4,dessie health center woreda:Dessie region:Amhara zone:Zone 1
MFR_000227,dessie general hospital,Amhara,DHIS2_000374,dessie dispensary,Amhara,0.8495954871177673,dessie general hospital woreda:Dessie region:Amhara zone:Zone 4,dessie dispensary woreda:Mekelle region:Amhara zone:Zone 4
MFR_000227,dessie general hospital,Amhara,DHIS2_000285,dessie health center,Amhara,0.6534212231636047,dessie general hospital woreda:Dessie region:Amhara zone:Zone 4,dessie health center woreda:Bahir Dar region:Amhara zone:Zone 1
MFR_000227,dessie general hospital,Amhara,DHIS2_000042,dessie health center,Amhara,0.7131001949310303,dessie general hospital woreda:Dessie region:Amhara zone:Zone 4,dessie health center woreda:Mekelle region:Amhara zone:Zone 3
MFR_000227,dessie general hospital,Amhara,DHIS2_000227,dessie general hospital,Amhara,0.9530153870582581,dessie general hospital woreda:Dessie region:Amhara zone:Zone 4,dessie general hospital woreda:Dessie region:Amhara zone:Zone 4
MFR_000228,kirkos health post,Addis Ababa,DHIS2_000074,kirkos health post,Addis Ababa,0.7211869359016418,kirkos health post woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 3
MFR_000228,kirkos health post,Addis Ababa,DHIS2_000077,kirkos health center,Addis Ababa,0.7156557440757751,kirkos health post woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos health center woreda:Arada region:Addis Ababa zone:Zone 2
MFR_000228,kirkos health post,Addis Ababa,DHIS2_000034,kirkos referral hospitalital,Addis Ababa,0.9081441164016724,kirkos health post woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos referral hospitalital woreda:Lideta region:Addis Ababa zone:Zone 1
MFR_000228,kirkos health post,Addis Ababa,DHIS2_000228,kirkos health post,Addis Ababa,0.991550087928772,kirkos health post woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos health post woreda:Lideta region:Addis Ababa zone:Zone 1
MFR_000228,kirkos health post,Addis Ababa,DHIS2_000112,kirkos dispensary,Addis Ababa,0.5750977993011475,kirkos health post woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos dispensary woreda:Bole region:Addis Ababa zone:Zone 4
MFR_000228,kirkos health post,Addis Ababa,DHIS2_000396,kirkos health center,Addis Ababa,0.6328375935554504,kirkos health post woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos health center woreda:Bole region:Addis Ababa zone:Zone 5
MFR_000229,nifas silk health post,Amhara,DHIS2_000064,nifas silk hospital,Amhara,0.5283588767051697,nifas silk health post woreda:Mekelle region:Amhara zone:Zone 2,nifas silk hospital woreda:Bahir Dar region:Amhara zone:Zone 5
MFR_000229,nifas silk health post,Amhara,DHIS2_000330,nifas silk health center,Amhara,0.7305783629417419,nifas silk health post woreda:Mekelle region:Amhara zone:Zone 2,nifas silk health center woreda:Bahir Dar region:Amhara zone:Zone 2
MFR_000229,nifas silk health post,Amhara,DHIS2_000455,nifas silk dispensary,Amhara,0.5567062497138977,nifas silk health post woreda:Mekelle region:Amhara zone:Zone 2,nifas silk dispensary woreda:Gondar region:Amhara zone:Zone 1
MFR_000229,nifas silk health post,Amhara,DHIS2_000229,nifas silk health post,Amhara,0.9264014959335327,nifas silk health post woreda:Mekelle region:Amhara zone:Zone 2,nifas silk health post woreda:Mekelle region:Amhara zone:Zone 2
MFR_000229,nifas silk health post,Amhara,DHIS2_000126,nifas silk clinic,Amhara,0.556036651134491,nifas silk health post woreda:Mekelle region:Amhara zone:Zone 2,nifas silk clinic woreda:Dessie region:Amhara zone:Zone 1
MFR_000229,nifas silk health post,Amhara,DHIS2_000028,nifas silk clinic,Amhara,0.7349539399147034,nifas silk health post woreda:Mekelle region:Amhara zone:Zone 2,nifas silk clinic woreda:Mekelle region:Amhara zone:Zone 4
MFR_000230,kirkos health center,SNNPR,DHIS2_000080,kirkos health center,SNNPR,0.6515699028968811,kirkos health center woreda:Hawassa region:SNNPR zone:Zone 4,kirkos health center woreda:Hosaena region:SNNPR zone:Zone 1
MFR_000230,kirkos health center,SNNPR,DHIS2_000047,kirkos general hospitalital,SNNPR,0.6197213530540466,kirkos health center woreda:Hawassa region:SNNPR zone:Zone 4,kirkos general hospitalital woreda:Arba Minch region:SNNPR zone:Zone 2
MFR_000230,kirkos health center,SNNPR,DHIS2_000230,kirkos health center,SNNPR,0.9649155139923096,kirkos health center woreda:Hawassa region:SNNPR zone:Zone 4,kirkos health center woreda:Hawassa region:SNNPR zone:Zone 4
MFR_000230,kirkos health center,SNNPR,DHIS2_000009,kirkos health center,SNNPR,0.8313471674919128,kirkos health center woreda:Hawassa region:SNNPR zone:Zone 4,kirkos health center woreda:Arba Minch region:SNNPR zone:Zone 4
MFR_000231,bole health center,Oromia,DHIS2_000231,bol health center,Oromia,0.9150680899620056,bole health center woreda:Dukem region:Oromia zone:Zone 4,bol health center woreda:Dukem region:Oromia zone:Zone 4
MFR_000232,bahir dar health center,Amhara,DHIS2_000363,bahir dar dispensary,Amhara,0.6048915982246399,bahir dar health center woreda:Dessie region:Amhara zone:Zone 2,bahir dar dispensary woreda:Bahir Dar region:Amhara zone:Zone 4
MFR_000232,bahir dar health center,Amhara,DHIS2_000424,bahir dar clinic,Amhara,0.7963722944259644,bahir dar health center woreda:Dessie region:Amhara zone:Zone 2,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3
MFR_000232,bahir dar health center,Amhara,DHIS2_000223,bahir dar hospital,Amhara,0.9233577251434326,bahir dar health center woreda:Dessie region:Amhara zone:Zone 2,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2
MFR_000232,bahir dar health center,Amhara,DHIS2_000391,bahir dar hospital,Amhara,0.6608747839927673,bahir dar health center woreda:Dessie region:Amhara zone:Zone 2,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3
MFR_000232,bahir dar health center,Amhara,DHIS2_000068,bahir dar health center,Amhara,0.8247119188308716,bahir dar health center woreda:Dessie region:Amhara zone:Zone 2,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3
MFR_000232,bahir dar health center,Amhara,DHIS2_000237,bahir dar health post,Amhara,0.6186814308166504,bahir dar health center woreda:Dessie region:Amhara zone:Zone 2,bahir dar health post woreda:Mekelle region:Amhara zone:Zone 5
MFR_000233,dire dawa general hospital,SNNPR,DHIS2_000287,dire dawa general hospital,SNNPR,0.8045655488967896,dire dawa general hospital woreda:Hosaena region:SNNPR zone:Zone 3,dire dawa general hospital woreda:Hosaena region:SNNPR zone:Zone 4
MFR_000233,dire dawa general hospital,SNNPR,DHIS2_000168,dir dawa general hospitalital,SNNPR,0.6639901399612427,dire dawa general hospital woreda:Hosaena region:SNNPR zone:Zone 3,dir dawa general hospitalital woreda:Butajira region:SNNPR zone:Zone 1
MFR_000233,dire dawa general hospital,SNNPR,DHIS2_000233,dir dawa general hospitalital,SNNPR,0.8970053791999817,dire dawa general hospital woreda:Hosaena region:SNNPR zone:Zone 3,dir dawa general hospitalital woreda:Hosaena region:SNNPR zone:Zone 3
MFR_000234,gondar health post,Oromia,DHIS2_000337,gondar hospitalital,Oromia,0.5008158087730408,gondar health post woreda:Dukem region:Oromia zone:Zone 5,gondar hospitalital woreda:Dire Dawa region:Oromia zone:Zone 3
MFR_000234,gondar health post,Oromia,DHIS2_000057,gondar health post,Oromia,0.6035666465759277,gondar health post woreda:Dukem region:Oromia zone:Zone 5,gondar health post woreda:Bishoftu region:Oromia zone:Zone 4
MFR_000234,gondar health post,Oromia,DHIS2_000127,gondar dispensary,Oromia,0.43472757935523987,gondar health post woreda:Dukem region:Oromia zone:Zone 5,gondar dispensary woreda:Adama region:Oromia zone:Zone 3
MFR_000234,gondar health post,Oromia,DHIS2_000180,gondar health center,Oromia,0.6978999376296997,gondar health post woreda:Dukem region:Oromia zone:Zone 5,gondar health center woreda:Dukem region:Oromia zone:Zone 3
MFR_000234,gondar health post,Oromia,DHIS2_000234,gondar health post,Oromia,0.9535323977470398,gondar health post woreda:Dukem region:Oromia zone:Zone 5,gondar health post woreda:Dukem region:Oromia zone:Zone 5
MFR_000235,gondar health center,Addis Ababa,DHIS2_000486,gondar health center,Addis Ababa,0.7203533053398132,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,gondar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000235,gondar health center,Addis Ababa,DHIS2_000278,gondar dispensary,Addis Ababa,0.6395030617713928,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,gondar dispensary woreda:Lideta region:Addis Ababa zone:Zone 4
MFR_000235,gondar health center,Addis Ababa,DHIS2_000418,gondar hospitalital,Addis Ababa,0.7411022186279297,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,gondar hospitalital woreda:Addis Ketema region:Addis Ababa zone:Zone 4
MFR_000235,gondar health center,Addis Ababa,DHIS2_000075,gondar health center,Addis Ababa,0.7845860123634338,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 2
MFR_000235,gondar health center,Addis Ababa,DHIS2_000235,gondar health center,Addis Ababa,0.9353476166725159,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3
MFR_000235,gondar health center,Addis Ababa,DHIS2_000275,gondar referral hospital,Addis Ababa,0.6310396194458008,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,gondar referral hospital woreda:Lideta region:Addis Ababa zone:Zone 5
MFR_000235,gondar health center,Addis Ababa,DHIS2_000203,gondar hospital,Addis Ababa,0.6786036491394043,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,gondar hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 2
MFR_000235,gondar health center,Addis Ababa,DHIS2_000402,gondar hospital,Addis Ababa,0.6474578380584717,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,gondar hospital woreda:Arada region:Addis Ababa zone:Zone 5
MFR_000236,adama hospital,Addis Ababa,DHIS2_000209,adama hospital,Addis Ababa,0.6515398621559143,adama hospital woreda:Lideta region:Addis Ababa zone:Zone 4,adama hospital woreda:Kirkos region:Addis Ababa zone:Zone 3
MFR_000236,adama hospital,Addis Ababa,DHIS2_000121,adam hospitalital,Addis Ababa,0.7714043855667114,adama hospital woreda:Lideta region:Addis Ababa zone:Zone 4,adam hospitalital woreda:Lideta region:Addis Ababa zone:Zone 2
MFR_000237,bahir dar health post,Amhara,DHIS2_000363,bahir dar dispensary,Amhara,0.5525387525558472,bahir dar health post woreda:Mekelle region:Amhara zone:Zone 5,bahir dar dispensary woreda:Bahir Dar region:Amhara zone:Zone 4
MFR_000237,bahir dar health post,Amhara,DHIS2_000424,bahir dar clinic,Amhara,0.5347407460212708,bahir dar health post woreda:Mekelle region:Amhara zone:Zone 5,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3
MFR_000237,bahir dar health post,Amhara,DHIS2_000223,bahir dar hospital,Amhara,0.5317524671554565,bahir dar health post woreda:Mekelle region:Amhara zone:Zone 5,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2
MFR_000237,bahir dar health post,Amhara,DHIS2_000391,bahir dar hospital,Amhara,0.5323657393455505,bahir dar health post woreda:Mekelle region:Amhara zone:Zone 5,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3
MFR_000237,bahir dar health post,Amhara,DHIS2_000068,bahir dar health center,Amhara,0.5805529356002808,bahir dar health post woreda:Mekelle region:Amhara zone:Zone 5,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3
MFR_000237,bahir dar health post,Amhara,DHIS2_000237,bahir dar health post,Amhara,0.9494786858558655,bahir dar health post woreda:Mekelle region:Amhara zone:Zone 5,bahir dar health post woreda:Mekelle region:Amhara zone:Zone 5
MFR_000238,bahir dar general hospital,SNNPR,DHIS2_000279,bahir dar general hospitalital,SNNPR,0.9281314015388489,bahir dar general hospital woreda:Hosaena region:SNNPR zone:Zone 2,bahir dar general hospitalital woreda:Hosaena region:SNNPR zone:Zone 2
MFR_000238,bahir dar general hospital,SNNPR,DHIS2_000465,bahir dar health center,SNNPR,0.9098173379898071,bahir dar general hospital woreda:Hosaena region:SNNPR zone:Zone 2,bahir dar health center woreda:Hosaena region:SNNPR zone:Zone 2
MFR_000238,bahir dar general hospital,SNNPR,DHIS2_000137,bahir dar health post,SNNPR,0.7376300692558289,bahir dar general hospital woreda:Hosaena region:SNNPR zone:Zone 2,bahir dar health post woreda:Hosaena region:SNNPR zone:Zone 1
MFR_000238,bahir dar general hospital,SNNPR,DHIS2_000485,bahir dar general hospitalital,SNNPR,0.8810936212539673,bahir dar general hospital woreda:Hosaena region:SNNPR zone:Zone 2,bahir dar general hospitalital woreda:Arba Minch region:SNNPR zone:Zone 2
MFR_000238,bahir dar general hospital,SNNPR,DHIS2_000268,bahir dar dispensary,SNNPR,0.6369655132293701,bahir dar general hospital woreda:Hosaena region:SNNPR zone:Zone 2,bahir dar dispensary woreda:Arba Minch region:SNNPR zone:Zone 5
MFR_000239,modjo health center,SNNPR,DHIS2_000023,modjo health center,SNNPR,0.8396862149238586,modjo health center woreda:Hosaena region:SNNPR zone:Zone 1,modjo health center woreda:Hosaena region:SNNPR zone:Zone 3
MFR_000239,modjo health center,SNNPR,DHIS2_000056,modjo health post,SNNPR,0.7642560005187988,modjo health center woreda:Hosaena region:SNNPR zone:Zone 1,modjo health post woreda:Hawassa region:SNNPR zone:Zone 4
MFR_000239,modjo health center,SNNPR,DHIS2_000239,modj health center,SNNPR,0.9121323227882385,modjo health center woreda:Hosaena region:SNNPR zone:Zone 1,modj health center woreda:Hosaena region:SNNPR zone:Zone 1
MFR_000239,modjo health center,SNNPR,DHIS2_000433,modjo health center,SNNPR,0.9269217848777771,modjo health center woreda:Hosaena region:SNNPR zone:Zone 1,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1
MFR_000240,bahir dar health post,Addis Ababa,DHIS2_000138,bahir dar clinic,Addis Ababa,0.7422904372215271,bahir dar health post woreda:Bole region:Addis Ababa zone:Zone 4,bahir dar clinic woreda:Bole region:Addis Ababa zone:Zone 5
MFR_000240,bahir dar health post,Addis Ababa,DHIS2_000177,bahir dar referral hospitalital,Addis Ababa,0.6614298820495605,bahir dar health post woreda:Bole region:Addis Ababa zone:Zone 4,bahir dar referral hospitalital woreda:Bole region:Addis Ababa zone:Zone 1
