mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b,match_type
MFR_000252,dire dawa general hospital,Amhara,DHIS2_000219,dire dawa general hospitalital,Amhara,0.8500513434410095,dire dawa general hospital woreda:Gondar region:Amhara zone:Zone 5,dire dawa general hospitalital woreda:Bahir Dar region:Amhara zone:Zone 5,confirmed
MFR_000252,dire dawa general hospital,Amhara,DHIS2_000252,dir dawa general hospitalital,Amhara,0.8987148404121399,dire dawa general hospital woreda:Gondar region:Amhara zone:Zone 5,dir dawa general hospitalital woreda:Gondar region:Amhara zone:Zone 5,confirmed
MFR_000253,butajira referral hospital,SNNPR,DHIS2_000482,butajira clinic,SNNPR,0.8089401125907898,butajira referral hospital woreda:Arba Minch region:SNNPR zone:Zone 1,butajira clinic woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000254,hawassa health post,SNNPR,DHIS2_000254,hawassa health post,SNNPR,0.9420300722122192,hawassa health post woreda:Butajira region:SNNPR zone:Zone 1,hawassa health post woreda:Butajira region:SNNPR zone:Zone 1,confirmed
MFR_000254,hawassa health post,SNNPR,DHIS2_000220,hawassa health post,SNNPR,0.7870929837226868,hawassa health post woreda:Butajira region:SNNPR zone:Zone 1,hawassa health post woreda:Hawassa region:SNNPR zone:Zone 1,confirmed
MFR_000254,hawassa health post,SNNPR,DHIS2_000201,hawass health center,SNNPR,0.8144596815109253,hawassa health post woreda:Butajira region:SNNPR zone:Zone 1,hawass health center woreda:Butajira region:SNNPR zone:Zone 2,confirmed
MFR_000254,hawassa health post,SNNPR,DHIS2_000162,hawassa health post,SNNPR,0.8706995248794556,hawassa health post woreda:Butajira region:SNNPR zone:Zone 1,hawassa health post woreda:Butajira region:SNNPR zone:Zone 2,confirmed
MFR_000255,gondar health center,SNNPR,DHIS2_000040,gondar referral hospital,SNNPR,0.7843637466430664,gondar health center woreda:Butajira region:SNNPR zone:Zone 2,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000255,gondar health center,SNNPR,DHIS2_000255,gondar health center,SNNPR,0.9410771131515503,gondar health center woreda:Butajira region:SNNPR zone:Zone 2,gondar health center woreda:Butajira region:SNNPR zone:Zone 2,confirmed
MFR_000256,bahir dar health center,Addis Ababa,DHIS2_000177,bahir dar referral hospitalital,Addis Ababa,0.8458535671234131,bahir dar health center woreda:Arada region:Addis Ababa zone:Zone 1,bahir dar referral hospitalital woreda:Bole region:Addis Ababa zone:Zone 1,confirmed
MFR_000256,bahir dar health center,Addis Ababa,DHIS2_000256,bahir dar health center,Addis Ababa,1.0,bahir dar health center woreda:Arada region:Addis Ababa zone:Zone 1,bahir dar health center woreda:Arada region:Addis Ababa zone:Zone 1,confirmed
MFR_000256,bahir dar health center,Addis Ababa,DHIS2_000290,bahir dar health center,Addis Ababa,0.7851998209953308,bahir dar health center woreda:Arada region:Addis Ababa zone:Zone 1,bahir dar health center woreda:Kirkos region:Addis Ababa zone:Zone 4,confirmed
MFR_000256,bahir dar health center,Addis Ababa,DHIS2_000341,bahir dar hospital,Addis Ababa,0.7585164904594421,bahir dar health center woreda:Arada region:Addis Ababa zone:Zone 1,bahir dar hospital woreda:Lideta region:Addis Ababa zone:Zone 4,confirmed
MFR_000256,bahir dar health center,Addis Ababa,DHIS2_000312,bahir dar health post,Addis Ababa,0.7584255337715149,bahir dar health center woreda:Arada region:Addis Ababa zone:Zone 1,bahir dar health post woreda:Lideta region:Addis Ababa zone:Zone 5,confirmed
MFR_000256,bahir dar health center,Addis Ababa,DHIS2_000447,bahir dar health center,Addis Ababa,0.8033124804496765,bahir dar health center woreda:Arada region:Addis Ababa zone:Zone 1,bahir dar health center woreda:Lideta region:Addis Ababa zone:Zone 3,confirmed
MFR_000256,bahir dar health center,Addis Ababa,DHIS2_000041,bahir dar hospitalital,Addis Ababa,0.8316921591758728,bahir dar health center woreda:Arada region:Addis Ababa zone:Zone 1,bahir dar hospitalital woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
MFR_000257,gondar dispensary,Amhara,DHIS2_000020,gondar general hospitalital,Amhara,0.8207204341888428,gondar dispensary woreda:Gondar region:Amhara zone:Zone 3,gondar general hospitalital woreda:Mekelle region:Amhara zone:Zone 3,confirmed
MFR_000258,dire dawa general hospital,Addis Ababa,DHIS2_000222,dire dawa dispensary,Addis Ababa,0.8741260170936584,dire dawa general hospital woreda:Arada region:Addis Ababa zone:Zone 5,dire dawa dispensary woreda:Addis Ketema region:Addis Ababa zone:Zone 5,confirmed
MFR_000259,gondar clinic,SNNPR,DHIS2_000040,gondar referral hospital,SNNPR,0.8172116279602051,gondar clinic woreda:Hawassa region:SNNPR zone:Zone 3,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000259,gondar clinic,SNNPR,DHIS2_000027,gondar hospital,SNNPR,0.9138802886009216,gondar clinic woreda:Hawassa region:SNNPR zone:Zone 3,gondar hospital woreda:Hawassa region:SNNPR zone:Zone 3,confirmed
MFR_000259,gondar clinic,SNNPR,DHIS2_000405,gondar hospitalital,SNNPR,0.8305036425590515,gondar clinic woreda:Hawassa region:SNNPR zone:Zone 3,gondar hospitalital woreda:Hosaena region:SNNPR zone:Zone 3,confirmed
MFR_000259,gondar clinic,SNNPR,DHIS2_000259,gondar clinic,SNNPR,0.940845251083374,gondar clinic woreda:Hawassa region:SNNPR zone:Zone 3,gondar clinic woreda:Hawassa region:SNNPR zone:Zone 3,confirmed
MFR_000260,dessie health center,SNNPR,DHIS2_000146,dessi health center,SNNPR,0.7689921855926514,dessie health center woreda:Arba Minch region:SNNPR zone:Zone 2,dessi health center woreda:Arba Minch region:SNNPR zone:Zone 4,confirmed
MFR_000260,dessie health center,SNNPR,DHIS2_000224,dessie health post,SNNPR,0.7920871376991272,dessie health center woreda:Arba Minch region:SNNPR zone:Zone 2,dessie health post woreda:Arba Minch region:SNNPR zone:Zone 1,confirmed
MFR_000260,dessie health center,SNNPR,DHIS2_000260,dessie health center,SNNPR,0.963891327381134,dessie health center woreda:Arba Minch region:SNNPR zone:Zone 2,dessie health center woreda:Arba Minch region:SNNPR zone:Zone 2,confirmed
MFR_000261,hosaena clinic,Oromia,DHIS2_000261,hosaena clinic,Oromia,0.9340476989746094,hosaena clinic woreda:Modjo region:Oromia zone:Zone 3,hosaena clinic woreda:Modjo region:Oromia zone:Zone 3,confirmed
MFR_000262,hosaena general hospital,SNNPR,DHIS2_000262,hosaena general hospitalital,SNNPR,0.9152849316596985,hosaena general hospital woreda:Butajira region:SNNPR zone:Zone 2,hosaena general hospitalital woreda:Butajira region:SNNPR zone:Zone 2,confirmed
MFR_000263,addis ababa hospital,Amhara,DHIS2_000375,addis ababa clinic,Amhara,0.9273777604103088,addis ababa hospital woreda:Mekelle region:Amhara zone:Zone 2,addis ababa clinic woreda:Mekelle region:Amhara zone:Zone 2,confirmed
MFR_000263,addis ababa hospital,Amhara,DHIS2_000263,addis ababa hospital,Amhara,0.9408740997314453,addis ababa hospital woreda:Mekelle region:Amhara zone:Zone 2,addis ababa hospital woreda:Mekelle region:Amhara zone:Zone 2,confirmed
MFR_000263,addis ababa hospital,Amhara,DHIS2_000166,addis ababa referral hospital,Amhara,0.7684131860733032,addis ababa hospital woreda:Mekelle region:Amhara zone:Zone 2,addis ababa referral hospital woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000263,addis ababa hospital,Amhara,DHIS2_000090,addis ababa health post,Amhara,0.8916598558425903,addis ababa hospital woreda:Mekelle region:Amhara zone:Zone 2,addis ababa health post woreda:Mekelle region:Amhara zone:Zone 2,confirmed
MFR_000264,dukem hospital,Oromia,DHIS2_000269,dukem general hospital,Oromia,0.7590224146842957,dukem hospital woreda:Adama region:Oromia zone:Zone 1,dukem general hospital woreda:Dire Dawa region:Oromia zone:Zone 2,confirmed
MFR_000266,bole health post,Addis Ababa,DHIS2_000155,bole hospital,Addis Ababa,0.8642521500587463,bole health post woreda:Bole region:Addis Ababa zone:Zone 5,bole hospital woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000266,bole health post,Addis Ababa,DHIS2_000266,bol health post,Addis Ababa,0.9437926411628723,bole health post woreda:Bole region:Addis Ababa zone:Zone 5,bol health post woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000267,dire dawa hospital,Amhara,DHIS2_000267,dire dawa hospital,Amhara,0.9643309116363525,dire dawa hospital woreda:Dessie region:Amhara zone:Zone 2,dire dawa hospital woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000267,dire dawa hospital,Amhara,DHIS2_000164,dire dawa general hospitalital,Amhara,0.820949137210846,dire dawa hospital woreda:Dessie region:Amhara zone:Zone 2,dire dawa general hospitalital woreda:Dessie region:Amhara zone:Zone 4,confirmed
MFR_000268,bahir dar dispensary,SNNPR,DHIS2_000268,bahir dar dispensary,SNNPR,0.9633277058601379,bahir dar dispensary woreda:Arba Minch region:SNNPR zone:Zone 5,bahir dar dispensary woreda:Arba Minch region:SNNPR zone:Zone 5,confirmed
MFR_000269,dukem general hospital,Oromia,DHIS2_000269,dukem general hospital,Oromia,0.9556786417961121,dukem general hospital woreda:Dire Dawa region:Oromia zone:Zone 2,dukem general hospital woreda:Dire Dawa region:Oromia zone:Zone 2,confirmed
MFR_000270,bahir dar health post,Oromia,DHIS2_000183,bahir dar health center,Oromia,0.772083044052124,bahir dar health post woreda:Bishoftu region:Oromia zone:Zone 5,bahir dar health center woreda:Adama region:Oromia zone:Zone 5,confirmed
MFR_000270,bahir dar health post,Oromia,DHIS2_000270,bahir dar health post,Oromia,0.968690812587738,bahir dar health post woreda:Bishoftu region:Oromia zone:Zone 5,bahir dar health post woreda:Bishoftu region:Oromia zone:Zone 5,confirmed
MFR_000271,kirkos health post,SNNPR,DHIS2_000080,kirkos health center,SNNPR,0.9286057949066162,kirkos health post woreda:Hosaena region:SNNPR zone:Zone 1,kirkos health center woreda:Hosaena region:SNNPR zone:Zone 1,confirmed
MFR_000271,kirkos health post,SNNPR,DHIS2_000230,kirkos health center,SNNPR,0.7638552188873291,kirkos health post woreda:Hosaena region:SNNPR zone:Zone 1,kirkos health center woreda:Hawassa region:SNNPR zone:Zone 4,confirmed
MFR_000272,bole health center,Addis Ababa,DHIS2_000272,bol health center,Addis Ababa,0.9186651706695557,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 4,bol health center woreda:Kirkos region:Addis Ababa zone:Zone 4,confirmed
MFR_000272,bole health center,Addis Ababa,DHIS2_000401,bol health post,Addis Ababa,0.8884735703468323,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 4,bol health post woreda:Kirkos region:Addis Ababa zone:Zone 4,confirmed
MFR_000272,bole health center,Addis Ababa,DHIS2_000097,bole health center,Addis Ababa,0.799731969833374,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 4,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 3,confirmed
MFR_000272,bole health center,Addis Ababa,DHIS2_000054,bole health center,Addis Ababa,0.7791220545768738,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 4,bole health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4,confirmed
MFR_000273,addis ababa referral hospital,Addis Ababa,DHIS2_000372,addis ababa referral hospitalital,Addis Ababa,0.7594667673110962,addis ababa referral hospital woreda:Bole region:Addis Ababa zone:Zone 4,addis ababa referral hospitalital woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000273,addis ababa referral hospital,Addis Ababa,DHIS2_000273,addis ababa referral hospital,Addis Ababa,0.949500322341919,addis ababa referral hospital woreda:Bole region:Addis Ababa zone:Zone 4,addis ababa referral hospital woreda:Bole region:Addis Ababa zone:Zone 4,confirmed
MFR_000275,gondar referral hospital,Addis Ababa,DHIS2_000275,gondar referral hospital,Addis Ababa,0.9654523134231567,gondar referral hospital woreda:Lideta region:Addis Ababa zone:Zone 5,gondar referral hospital woreda:Lideta region:Addis Ababa zone:Zone 5,confirmed
MFR_000275,gondar referral hospital,Addis Ababa,DHIS2_000402,gondar hospital,Addis Ababa,0.7961427569389343,gondar referral hospital woreda:Lideta region:Addis Ababa zone:Zone 5,gondar hospital woreda:Arada region:Addis Ababa zone:Zone 5,confirmed
MFR_000276,gondar health post,SNNPR,DHIS2_000225,gondar health post,SNNPR,0.9343691468238831,gondar health post woreda:Butajira region:SNNPR zone:Zone 5,gondar health post woreda:Butajira region:SNNPR zone:Zone 5,confirmed
MFR_000278,gondar dispensary,Addis Ababa,DHIS2_000278,gondar dispensary,Addis Ababa,0.9544097781181335,gondar dispensary woreda:Lideta region:Addis Ababa zone:Zone 4,gondar dispensary woreda:Lideta region:Addis Ababa zone:Zone 4,confirmed
MFR_000278,gondar dispensary,Addis Ababa,DHIS2_000418,gondar hospitalital,Addis Ababa,0.7944614291191101,gondar dispensary woreda:Lideta region:Addis Ababa zone:Zone 4,gondar hospitalital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,confirmed
MFR_000279,bahir dar general hospital,SNNPR,DHIS2_000279,bahir dar general hospitalital,SNNPR,0.9281314015388489,bahir dar general hospital woreda:Hosaena region:SNNPR zone:Zone 2,bahir dar general hospitalital woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000279,bahir dar general hospital,SNNPR,DHIS2_000465,bahir dar health center,SNNPR,0.9098173379898071,bahir dar general hospital woreda:Hosaena region:SNNPR zone:Zone 2,bahir dar health center woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000279,bahir dar general hospital,SNNPR,DHIS2_000485,bahir dar general hospitalital,SNNPR,0.8810936212539673,bahir dar general hospital woreda:Hosaena region:SNNPR zone:Zone 2,bahir dar general hospitalital woreda:Arba Minch region:SNNPR zone:Zone 2,confirmed
MFR_000280,bahir dar dispensary,Addis Ababa,DHIS2_000341,bahir dar hospital,Addis Ababa,0.7433104515075684,bahir dar dispensary woreda:Lideta region:Addis Ababa zone:Zone 3,bahir dar hospital woreda:Lideta region:Addis Ababa zone:Zone 4,confirmed
MFR_000280,bahir dar dispensary,Addis Ababa,DHIS2_000447,bahir dar health center,Addis Ababa,0.9032609462738037,bahir dar dispensary woreda:Lideta region:Addis Ababa zone:Zone 3,bahir dar health center woreda:Lideta region:Addis Ababa zone:Zone 3,confirmed
MFR_000280,bahir dar dispensary,Addis Ababa,DHIS2_000041,bahir dar hospitalital,Addis Ababa,0.7931979298591614,bahir dar dispensary woreda:Lideta region:Addis Ababa zone:Zone 3,bahir dar hospitalital woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
MFR_000281,hawassa health center,Addis Ababa,DHIS2_000281,hawassa health center,Addis Ababa,0.9493203163146973,hawassa health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,hawassa health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,confirmed
MFR_000281,hawassa health center,Addis Ababa,DHIS2_000248,hawassa health center,Addis Ababa,0.8958237171173096,hawassa health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,hawassa health center woreda:Bole region:Addis Ababa zone:Zone 3,confirmed
MFR_000281,hawassa health center,Addis Ababa,DHIS2_000196,hawassa health center,Addis Ababa,0.7517213821411133,hawassa health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,hawassa health center woreda:Addis Ketema region:Addis Ababa zone:Zone 1,confirmed
MFR_000282,kirkos clinic,Amhara,DHIS2_000282,kirkos clinic,Amhara,0.9319401383399963,kirkos clinic woreda:Gondar region:Amhara zone:Zone 2,kirkos clinic woreda:Gondar region:Amhara zone:Zone 2,confirmed
MFR_000282,kirkos clinic,Amhara,DHIS2_000438,kirkos health center,Amhara,0.7439893484115601,kirkos clinic woreda:Gondar region:Amhara zone:Zone 2,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,confirmed
MFR_000282,kirkos clinic,Amhara,DHIS2_000241,kirkos general hospital,Amhara,0.7668358087539673,kirkos clinic woreda:Gondar region:Amhara zone:Zone 2,kirkos general hospital woreda:Bahir Dar region:Amhara zone:Zone 2,confirmed
MFR_000282,kirkos clinic,Amhara,DHIS2_000469,kirkos clinic,Amhara,0.8092603087425232,kirkos clinic woreda:Gondar region:Amhara zone:Zone 2,kirkos clinic woreda:Gondar region:Amhara zone:Zone 3,confirmed
MFR_000283,kirkos clinic,Oromia,DHIS2_000333,kirkos clinic,Oromia,0.8278898000717163,kirkos clinic woreda:Dukem region:Oromia zone:Zone 4,kirkos clinic woreda:Bishoftu region:Oromia zone:Zone 4,confirmed
MFR_000283,kirkos clinic,Oromia,DHIS2_000283,kirkos clinic,Oromia,0.956224799156189,kirkos clinic woreda:Dukem region:Oromia zone:Zone 4,kirkos clinic woreda:Dukem region:Oromia zone:Zone 4,confirmed
MFR_000284,addis ababa health center,Addis Ababa,DHIS2_000372,addis ababa referral hospitalital,Addis Ababa,0.7492826581001282,addis ababa health center woreda:Bole region:Addis Ababa zone:Zone 1,addis ababa referral hospitalital woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000284,addis ababa health center,Addis Ababa,DHIS2_000273,addis ababa referral hospital,Addis Ababa,0.7750518321990967,addis ababa health center woreda:Bole region:Addis Ababa zone:Zone 1,addis ababa referral hospital woreda:Bole region:Addis Ababa zone:Zone 4,confirmed
MFR_000284,addis ababa health center,Addis Ababa,DHIS2_000284,addis ababa health center,Addis Ababa,0.9684844017028809,addis ababa health center woreda:Bole region:Addis Ababa zone:Zone 1,addis ababa health center woreda:Bole region:Addis Ababa zone:Zone 1,confirmed
MFR_000285,dessie health center,Amhara,DHIS2_000285,dessie health center,Amhara,0.9766668677330017,dessie health center woreda:Bahir Dar region:Amhara zone:Zone 1,dessie health center woreda:Bahir Dar region:Amhara zone:Zone 1,confirmed
MFR_000285,dessie health center,Amhara,DHIS2_000489,dessie health post,Amhara,0.8686302900314331,dessie health center woreda:Bahir Dar region:Amhara zone:Zone 1,dessie health post woreda:Bahir Dar region:Amhara zone:Zone 2,confirmed
MFR_000286,gondar referral hospital,SNNPR,DHIS2_000040,gondar referral hospital,SNNPR,0.7819983959197998,gondar referral hospital woreda:Hosaena region:SNNPR zone:Zone 1,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000286,gondar referral hospital,SNNPR,DHIS2_000027,gondar hospital,SNNPR,0.7566068172454834,gondar referral hospital woreda:Hosaena region:SNNPR zone:Zone 1,gondar hospital woreda:Hawassa region:SNNPR zone:Zone 3,confirmed
MFR_000286,gondar referral hospital,SNNPR,DHIS2_000405,gondar hospitalital,SNNPR,0.8047393560409546,gondar referral hospital woreda:Hosaena region:SNNPR zone:Zone 1,gondar hospitalital woreda:Hosaena region:SNNPR zone:Zone 3,confirmed
MFR_000286,gondar referral hospital,SNNPR,DHIS2_000286,gonda referral hospitalital,SNNPR,0.9318742156028748,gondar referral hospital woreda:Hosaena region:SNNPR zone:Zone 1,gonda referral hospitalital woreda:Hosaena region:SNNPR zone:Zone 1,confirmed
MFR_000287,dire dawa general hospital,SNNPR,DHIS2_000287,dire dawa general hospital,SNNPR,0.9532284140586853,dire dawa general hospital woreda:Hosaena region:SNNPR zone:Zone 4,dire dawa general hospital woreda:Hosaena region:SNNPR zone:Zone 4,confirmed
MFR_000287,dire dawa general hospital,SNNPR,DHIS2_000233,dir dawa general hospitalital,SNNPR,0.7473839521408081,dire dawa general hospital woreda:Hosaena region:SNNPR zone:Zone 4,dir dawa general hospitalital woreda:Hosaena region:SNNPR zone:Zone 3,confirmed
MFR_000288,dire dawa health center,SNNPR,DHIS2_000288,dire dawa health center,SNNPR,0.9667734503746033,dire dawa health center woreda:Butajira region:SNNPR zone:Zone 4,dire dawa health center woreda:Butajira region:SNNPR zone:Zone 4,confirmed
MFR_000289,butajira clinic,Amhara,DHIS2_000289,butajira clinic,Amhara,0.9409446120262146,butajira clinic woreda:Dessie region:Amhara zone:Zone 3,butajira clinic woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000289,butajira clinic,Amhara,DHIS2_000217,butajira health post,Amhara,0.8620615005493164,butajira clinic woreda:Dessie region:Amhara zone:Zone 3,butajira health post woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000290,bahir dar health center,Addis Ababa,DHIS2_000290,bahir dar health center,Addis Ababa,0.9774535298347473,bahir dar health center woreda:Kirkos region:Addis Ababa zone:Zone 4,bahir dar health center woreda:Kirkos region:Addis Ababa zone:Zone 4,confirmed
MFR_000290,bahir dar health center,Addis Ababa,DHIS2_000341,bahir dar hospital,Addis Ababa,0.785271942615509,bahir dar health center woreda:Kirkos region:Addis Ababa zone:Zone 4,bahir dar hospital woreda:Lideta region:Addis Ababa zone:Zone 4,confirmed
MFR_000291,dire dawa referral hospital,SNNPR,DHIS2_000291,dire dawa referral hospitalital,SNNPR,0.9619180560112,dire dawa referral hospital woreda:Arba Minch region:SNNPR zone:Zone 3,dire dawa referral hospitalital woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000292,modjo clinic,Addis Ababa,DHIS2_000292,modjo clinic,Addis Ababa,0.9785687923431396,modjo clinic woreda:Nifas Silk region:Addis Ababa zone:Zone 1,modjo clinic woreda:Nifas Silk region:Addis Ababa zone:Zone 1,confirmed
MFR_000293,gondar clinic,Addis Ababa,DHIS2_000075,gondar health center,Addis Ababa,0.76516193151474,gondar clinic woreda:Bole region:Addis Ababa zone:Zone 2,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 2,confirmed
MFR_000293,gondar clinic,Addis Ababa,DHIS2_000203,gondar hospital,Addis Ababa,0.7641420364379883,gondar clinic woreda:Bole region:Addis Ababa zone:Zone 2,gondar hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 2,confirmed
MFR_000294,dessie health post,Amhara,DHIS2_000451,dessie health center,Amhara,0.752298891544342,dessie health post woreda:Gondar region:Amhara zone:Zone 4,dessie health center woreda:Gondar region:Amhara zone:Zone 2,confirmed
MFR_000295,bahir dar hospital,Oromia,DHIS2_000195,bahir dar hospital,Oromia,0.8870656490325928,bahir dar hospital woreda:Dire Dawa region:Oromia zone:Zone 1,bahir dar hospital woreda:Dire Dawa region:Oromia zone:Zone 4,confirmed
MFR_000295,bahir dar hospital,Oromia,DHIS2_000295,bahir dar hospital,Oromia,0.9967126250267029,bahir dar hospital woreda:Dire Dawa region:Oromia zone:Zone 1,bahir dar hospital woreda:Dire Dawa region:Oromia zone:Zone 1,confirmed
MFR_000296,addis ababa general hospital,SNNPR,DHIS2_000066,addis ababa hospitalital,SNNPR,0.7481884956359863,addis ababa general hospital woreda:Butajira region:SNNPR zone:Zone 4,addis ababa hospitalital woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000296,addis ababa general hospital,SNNPR,DHIS2_000296,addis ababa general hospitalital,SNNPR,0.9327836632728577,addis ababa general hospital woreda:Butajira region:SNNPR zone:Zone 4,addis ababa general hospitalital woreda:Butajira region:SNNPR zone:Zone 4,confirmed
MFR_000297,modjo general hospital,SNNPR,DHIS2_000297,modj general hospital,SNNPR,0.9082140922546387,modjo general hospital woreda:Butajira region:SNNPR zone:Zone 4,modj general hospital woreda:Butajira region:SNNPR zone:Zone 4,confirmed
MFR_000298,gondar hospital,SNNPR,DHIS2_000040,gondar referral hospital,SNNPR,0.7446745038032532,gondar hospital woreda:Hosaena region:SNNPR zone:Zone 2,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000298,gondar hospital,SNNPR,DHIS2_000027,gondar hospital,SNNPR,0.7853312492370605,gondar hospital woreda:Hosaena region:SNNPR zone:Zone 2,gondar hospital woreda:Hawassa region:SNNPR zone:Zone 3,confirmed
MFR_000298,gondar hospital,SNNPR,DHIS2_000405,gondar hospitalital,SNNPR,0.819665253162384,gondar hospital woreda:Hosaena region:SNNPR zone:Zone 2,gondar hospitalital woreda:Hosaena region:SNNPR zone:Zone 3,confirmed
MFR_000298,gondar hospital,SNNPR,DHIS2_000259,gondar clinic,SNNPR,0.7544049620628357,gondar hospital woreda:Hosaena region:SNNPR zone:Zone 2,gondar clinic woreda:Hawassa region:SNNPR zone:Zone 3,confirmed
MFR_000298,gondar hospital,SNNPR,DHIS2_000286,gonda referral hospitalital,SNNPR,0.7452706098556519,gondar hospital woreda:Hosaena region:SNNPR zone:Zone 2,gonda referral hospitalital woreda:Hosaena region:SNNPR zone:Zone 1,confirmed
MFR_000298,gondar hospital,SNNPR,DHIS2_000255,gondar health center,SNNPR,0.859338104724884,gondar hospital woreda:Hosaena region:SNNPR zone:Zone 2,gondar health center woreda:Butajira region:SNNPR zone:Zone 2,confirmed
MFR_000299,bahir dar dispensary,Oromia,DHIS2_000270,bahir dar health post,Oromia,0.9076828360557556,bahir dar dispensary woreda:Bishoftu region:Oromia zone:Zone 5,bahir dar health post woreda:Bishoftu region:Oromia zone:Zone 5,confirmed
MFR_000301,hawassa dispensary,Addis Ababa,DHIS2_000301,hawassa dispensary,Addis Ababa,0.9316583871841431,hawassa dispensary woreda:Nifas Silk region:Addis Ababa zone:Zone 3,hawassa dispensary woreda:Nifas Silk region:Addis Ababa zone:Zone 3,confirmed
MFR_000302,dessie health center,Addis Ababa,DHIS2_000010,dessie health center,Addis Ababa,0.8172151446342468,dessie health center woreda:Addis Ketema region:Addis Ababa zone:Zone 1,dessie health center woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
MFR_000302,dessie health center,Addis Ababa,DHIS2_000302,dessie health center,Addis Ababa,0.9910085797309875,dessie health center woreda:Addis Ketema region:Addis Ababa zone:Zone 1,dessie health center woreda:Addis Ketema region:Addis Ababa zone:Zone 1,confirmed
MFR_000302,dessie health center,Addis Ababa,DHIS2_000106,dessie health post,Addis Ababa,0.7723977565765381,dessie health center woreda:Addis Ketema region:Addis Ababa zone:Zone 1,dessie health post woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
MFR_000303,hosaena health post,Amhara,DHIS2_000303,hosaena health post,Amhara,0.933804452419281,hosaena health post woreda:Gondar region:Amhara zone:Zone 5,hosaena health post woreda:Gondar region:Amhara zone:Zone 5,confirmed
MFR_000304,kirkos health post,Addis Ababa,DHIS2_000074,kirkos health post,Addis Ababa,0.7813835144042969,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 4,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
MFR_000304,kirkos health post,Addis Ababa,DHIS2_000077,kirkos health center,Addis Ababa,0.7413416504859924,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 4,kirkos health center woreda:Arada region:Addis Ababa zone:Zone 2,confirmed
MFR_000304,kirkos health post,Addis Ababa,DHIS2_000112,kirkos dispensary,Addis Ababa,0.7598636150360107,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 4,kirkos dispensary woreda:Bole region:Addis Ababa zone:Zone 4,confirmed
MFR_000305,dire dawa health center,Oromia,DHIS2_000079,dire dawa health center,Oromia,0.8282082676887512,dire dawa health center woreda:Dukem region:Oromia zone:Zone 2,dire dawa health center woreda:Dukem region:Oromia zone:Zone 4,confirmed
MFR_000305,dire dawa health center,Oromia,DHIS2_000305,dire dawa health center,Oromia,0.9677325487136841,dire dawa health center woreda:Dukem region:Oromia zone:Zone 2,dire dawa health center woreda:Dukem region:Oromia zone:Zone 2,confirmed
MFR_000305,dire dawa health center,Oromia,DHIS2_000026,dire dawa general hospitalital,Oromia,0.8017060160636902,dire dawa health center woreda:Dukem region:Oromia zone:Zone 2,dire dawa general hospitalital woreda:Dukem region:Oromia zone:Zone 4,confirmed
MFR_000305,dire dawa health center,Oromia,DHIS2_000038,dire dawa health center,Oromia,0.8109094500541687,dire dawa health center woreda:Dukem region:Oromia zone:Zone 2,dire dawa health center woreda:Dukem region:Oromia zone:Zone 1,confirmed
