,,name_exact,name_levenshtein,name_jaro_winkler,name_cosine,region_exact,woreda_exact,feature_sum,feature_mean
163,145,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
163,149,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
163,157,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
163,204,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
163,334,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
163,403,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
164,248,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
164,303,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
164,402,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
165,2,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
165,61,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
165,203,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
165,231,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
165,300,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
165,316,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
166,9,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
166,151,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
166,237,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
166,242,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
166,246,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
166,278,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
166,345,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
166,404,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
167,228,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
167,249,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
167,307,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
168,189,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
168,200,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
168,266,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
169,19,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
169,59,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
169,75,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
169,113,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
169,170,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
170,149,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
170,334,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
171,153,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
171,257,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
171,352,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
171,359,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
171,379,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
172,83,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
172,417,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
173,33,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
173,62,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
173,70,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
173,115,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
173,164,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
173,318,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
173,341,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
173,391,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
174,177,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
174,420,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
175,15,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
175,175,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
175,299,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
175,328,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
176,110,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
176,121,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
176,214,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
176,286,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
176,293,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
176,302,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
176,369,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
176,389,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
177,79,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
177,102,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
177,239,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
177,298,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
177,333,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
178,13,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
178,159,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
178,324,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
178,344,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
178,380,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
178,400,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
178,401,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
179,31,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
179,105,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
179,128,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
179,295,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
179,301,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
180,77,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
180,86,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
180,208,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
180,310,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
180,390,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
180,395,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
181,95,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
181,143,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
181,177,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
182,11,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
182,51,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
182,172,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
182,291,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
182,408,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
183,198,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
183,270,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
183,424,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
184,73,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
184,241,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
185,43,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
186,15,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
186,175,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
186,299,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
186,328,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
187,69,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
187,141,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
187,355,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
188,19,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
188,59,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
188,75,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
188,170,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
190,87,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
190,174,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
190,250,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
190,414,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
191,185,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
191,371,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
192,259,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
193,17,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
193,47,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
193,54,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
193,134,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
193,255,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
193,258,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
193,282,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
193,335,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
193,407,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
193,409,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
194,11,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
194,51,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
194,172,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
194,291,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
194,408,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
195,22,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
195,116,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
195,181,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
195,343,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
195,364,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
196,66,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
196,104,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
196,119,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
196,154,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
196,186,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
196,223,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
196,349,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
197,8,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
197,28,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
197,48,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
197,153,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
197,305,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
198,77,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
198,86,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
198,208,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
198,310,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
198,390,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
198,395,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
199,94,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
199,103,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
199,140,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
199,205,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
199,210,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
199,212,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
199,247,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
199,276,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
199,292,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
199,374,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
199,377,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
199,393,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
200,45,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
200,144,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
200,283,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
200,368,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
200,410,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
201,17,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
201,47,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
201,54,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
201,134,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
201,255,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
201,258,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
201,282,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
201,335,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
201,407,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
201,409,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
202,42,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
202,72,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
202,126,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
202,207,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
202,219,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
202,221,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
202,271,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
202,413,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
203,127,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
203,381,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
204,16,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
204,58,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
204,85,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
205,12,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
205,136,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
205,161,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
205,339,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
206,130,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
206,348,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
207,3,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
207,178,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
207,211,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
207,399,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
208,141,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
208,309,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
209,38,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
209,144,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
209,283,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
209,329,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
209,410,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
210,188,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
210,229,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
210,244,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
210,351,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
210,387,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
211,1,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
211,24,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
211,44,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
211,125,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
211,230,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
211,277,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
212,13,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
212,159,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
212,324,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
212,344,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
212,380,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
212,400,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
212,401,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
214,49,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
214,232,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
214,251,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
214,297,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
214,321,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
214,388,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
215,41,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
215,313,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
215,354,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
215,360,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
215,362,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
216,94,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
216,103,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
216,140,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
216,205,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
216,210,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
216,212,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
216,247,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
216,276,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
216,292,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
216,374,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
216,377,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
216,393,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
217,1,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
217,24,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
217,44,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
217,125,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
217,230,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
217,277,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
218,145,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
218,149,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
218,157,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
218,204,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
218,334,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
218,403,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
219,45,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
219,144,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
219,283,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
219,368,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
219,410,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
220,31,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
220,105,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
220,128,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
220,295,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
220,301,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
221,336,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
221,338,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
222,92,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
222,111,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
222,147,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
222,180,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
222,187,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
222,398,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
223,40,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
223,196,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
223,226,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
223,264,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
223,281,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
223,405,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
223,416,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
224,65,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
224,166,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
224,182,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
224,306,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
224,311,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
224,315,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
224,327,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
224,350,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
225,217,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
225,269,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
225,373,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
226,9,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
226,151,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
226,176,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
226,278,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
226,345,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
226,356,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
227,1,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
227,24,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
227,44,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
227,125,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
227,230,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
227,277,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
228,39,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
228,129,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
228,184,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
228,206,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
228,279,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
228,370,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
229,64,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
229,67,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
229,107,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
229,382,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
230,372,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
231,92,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
231,111,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
231,147,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
231,180,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
231,187,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
231,398,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
232,228,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
232,249,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
232,307,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
233,31,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
233,105,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
233,128,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
233,295,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
233,301,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
234,42,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
234,72,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
234,126,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
234,207,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
234,219,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
234,221,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
234,271,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
234,413,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
235,141,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
235,309,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
236,92,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
236,111,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
236,147,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
236,180,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
236,187,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
236,398,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
237,89,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
237,114,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
237,304,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
237,342,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
237,366,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
238,49,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
238,55,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
238,68,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
238,297,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
239,110,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
239,121,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
239,214,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
239,286,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
239,293,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
239,302,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
239,369,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
239,389,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
240,33,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
240,62,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
240,70,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
240,115,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
240,164,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
240,318,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
240,341,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
240,391,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
241,42,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
241,72,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
241,126,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
241,207,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
241,219,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
241,221,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
241,271,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
241,413,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
242,65,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
242,166,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
242,182,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
242,306,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
242,311,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
242,315,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
242,327,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
242,350,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
