facility_id,facility_name,region,woreda,zone,facility_type,phone,latitude,longitude,owner_type,facility_name_amharic_xlat,facility_name_expanded,facility_name_normalized,facility_name_phonetic,region_normalized,zone_normalized,woreda_normalized
MFR_000252,Dire Dawa General Hospital,Amhara,Gondar,Zone 5,General Hospital,09229952900,12.406112121212086,38.32262040385336,Private,Dire Dawa General Hospital,Dire Dawa General Hospital,dire dawa general hospital,D632,amhara,zone 5,gondar
MFR_000253,Butajira Referral Hospital,SNNPR,Arba Minch,Zone 1,Referral Hospital,09170966110,3.9914119615112242,40.719863798602674,Public,Butajira Referral Hospital,Butajira Referral Hospital,butajira referral hospital,B326,snnpr,zone 1,arba minch
MFR_000254,Hawassa Health Post,SNNPR,Butajira,Zone 1,Health Post,09639009512,4.456637017912877,42.225194520583,Public,Hawassa Health Post,Hawassa Health Post,hawassa health post,H243,snnpr,zone 1,butajira
MFR_000255,Gondar HC,SNNPR,Butajira,Zone 2,HC,09358190951,6.86658604133554,34.878503556492404,Private,Gondar HC,Gondar Health Center,gondar health center,G536,snnpr,zone 2,butajira
MFR_000256,Bahir Dar HC,Addis Ababa,Arada,Zone 1,HC,09830536721,4.5371489563944,38.07401258991747,Public,Bahir Dar HC,Bahir Dar Health Center,bahir dar health center,B636,addis ababa,zone 1,arada
MFR_000257,Gondar Dispensary,Amhara,Gondar,Zone 3,Dispensary,09494749483,4.964205617583618,37.1068696127116,Private,Gondar Dispensary,Gondar Dispensary,gondar dispensary,G536,amhara,zone 3,gondar
MFR_000258,Dire Dawa General Hospital,Addis Ababa,Arada,Zone 5,General Hospital,09719625105,13.551223919974058,36.87647430437727,Public,Dire Dawa General Hospital,Dire Dawa General Hospital,dire dawa general hospital,D632,addis ababa,zone 5,arada
MFR_000259,Gondar Clinic,SNNPR,Hawassa,Zone 3,Clinic,09742469247,11.978302871747971,41.36719838266605,Public,Gondar Clinic,Gondar Clinic,gondar clinic,G536,snnpr,zone 3,hawassa
MFR_000260,Dessie HC,SNNPR,Arba Minch,Zone 2,HC,09432700314,4.295324575757572,43.2794702417381,NGO,Dessie HC,Dessie Health Center,dessie health center,D243,snnpr,zone 2,arba minch
MFR_000261,Hosaena Clinic,Oromia,Modjo,Zone 3,Clinic,09545908279,7.108603632402557,39.201246739428925,NGO,Hosaena Clinic,Hosaena Clinic,hosaena clinic,H252,oromia,zone 3,modjo
MFR_000262,Hosaena General Hospital,SNNPR,Butajira,Zone 2,General Hospital,09526413806,9.926073399450601,46.157076622671056,Private,Hosaena General Hospital,Hosaena General Hospital,hosaena general hospital,H252,snnpr,zone 2,butajira
MFR_000263,Addis Ababa Hospital,Amhara,Mekelle,Zone 2,Hospital,09330686655,13.577409356100256,37.168531458733014,Private,Addis Ababa Hospital,Addis Ababa Hospital,addis ababa hospital,A321,amhara,zone 2,mekelle
MFR_000264,Dukem Hospital,Oromia,Adama,Zone 1,Hospital,09311649729,11.796855552356098,42.23978175390268,Public,Dukem Hospital,Dukem Hospital,dukem hospital,D252,oromia,zone 1,adama
MFR_000265,Bole Referral Hospital,Addis Ababa,Addis Ketema,Zone 1,Referral Hospital,09457380429,13.176573493569263,45.599459704232736,Private,Bole Referral Hospital,Bole Referral Hospital,bole referral hospital,B461,addis ababa,zone 1,addis ketema
MFR_000266,Bole Health Post,Addis Ababa,Bole,Zone 5,Health Post,09354564078,13.103644457960504,40.054785811526784,Private,Bole Health Post,Bole Health Post,bole health post,B443,addis ababa,zone 5,bole
MFR_000267,Dire Dawa Hospital,Amhara,Dessie,Zone 2,Hospital,09723822356,10.956504054005906,33.02819825287366,Private,Dire Dawa Hospital,Dire Dawa Hospital,dire dawa hospital,D632,amhara,zone 2,dessie
MFR_000268,Bahir Dar Dispensary,SNNPR,Arba Minch,Zone 5,Dispensary,09762496899,7.65208313700473,39.034906870298336,Private,Bahir Dar Dispensary,Bahir Dar Dispensary,bahir dar dispensary,B636,snnpr,zone 5,arba minch
MFR_000269,Dukem General Hospital,Oromia,Dire Dawa,Zone 2,General Hospital,09896835361,11.43532129174412,33.79205940702792,NGO,Dukem General Hospital,Dukem General Hospital,dukem general hospital,D252,oromia,zone 2,dire dawa
MFR_000270,Bahir Dar Health Post,Oromia,Bishoftu,Zone 5,Health Post,09643997463,8.979068187161444,34.155874187014966,Private,Bahir Dar Health Post,Bahir Dar Health Post,bahir dar health post,B636,oromia,zone 5,bishoftu
MFR_000271,Kirkos HP,SNNPR,Hosaena,Zone 1,HP,09477399862,9.207228677299312,39.60298496933236,NGO,Kirkos HP,Kirkos Health Post,kirkos health post,K622,snnpr,zone 1,hosaena
MFR_000272,Bole Health Center,Addis Ababa,Kirkos,Zone 4,Health Center,09373848248,10.178703528764865,44.03494671358785,Private,Bole Health Center,Bole Health Center,bole health center,B443,addis ababa,zone 4,kirkos
MFR_000273,Addis Ababa Referral Hospital,Addis Ababa,Bole,Zone 4,Referral Hospital,09325697605,10.634128376498794,44.78477427120348,NGO,Addis Ababa Referral Hospital,Addis Ababa Referral Hospital,addis ababa referral hospital,A321,addis ababa,zone 4,bole
MFR_000274,Dukem Hospital,Oromia,Adama,Zone 5,Hospital,09248844162,5.213715037603672,38.43353162478432,NGO,Dukem Hospital,Dukem Hospital,dukem hospital,D252,oromia,zone 5,adama
MFR_000275,Gondar Referral Hospital,Addis Ababa,Lideta,Zone 5,Referral Hospital,09515720626,6.2768497196737485,40.77118149358223,NGO,Gondar Referral Hospital,Gondar Referral Hospital,gondar referral hospital,G536,addis ababa,zone 5,lideta
MFR_000276,Gondar Health Post,SNNPR,Butajira,Zone 5,Health Post,09498849481,7.522969976836464,39.92599220418573,Private,Gondar Health Post,Gondar Health Post,gondar health post,G536,snnpr,zone 5,butajira
MFR_000277,Gondar General Hospital,SNNPR,Arba Minch,Zone 4,General Hospital,09856206264,13.846959963124496,46.64085288012594,Private,Gondar General Hospital,Gondar General Hospital,gondar general hospital,G536,snnpr,zone 4,arba minch
MFR_000278,Gondar Dispensary,Addis Ababa,Lideta,Zone 4,Dispensary,09467563860,12.016501032348549,42.854327344007096,Private,Gondar Dispensary,Gondar Dispensary,gondar dispensary,G536,addis ababa,zone 4,lideta
MFR_000279,Bahir Dar General Hospital,SNNPR,Hosaena,Zone 2,General Hospital,09836133385,5.963745588863998,46.59381870781555,Public,Bahir Dar General Hospital,Bahir Dar General Hospital,bahir dar general hospital,B636,snnpr,zone 2,hosaena
MFR_000280,Bahir Dar Dispensary,Addis Ababa,Lideta,Zone 3,Dispensary,09410805113,8.850854324080611,33.50420400274924,Public,Bahir Dar Dispensary,Bahir Dar Dispensary,bahir dar dispensary,B636,addis ababa,zone 3,lideta
MFR_000281,Hawassa Health Center,Addis Ababa,Addis Ketema,Zone 3,Health Center,09768835615,12.262292714179456,34.2963691614382,NGO,Hawassa Health Center,Hawassa Health Center,hawassa health center,H243,addis ababa,zone 3,addis ketema
MFR_000282,Kirkos Clinic,Amhara,Gondar,Zone 2,Clinic,09256389268,6.121893491544614,43.962314474710944,Public,Kirkos Clinic,Kirkos Clinic,kirkos clinic,K622,amhara,zone 2,gondar
MFR_000283,Kirkos Clinic,Oromia,Dukem,Zone 4,Clinic,09573467903,7.0591572639881806,37.63048115059793,Public,Kirkos Clinic,Kirkos Clinic,kirkos clinic,K622,oromia,zone 4,dukem
MFR_000284,Addis Ababa HC,Addis Ababa,Bole,Zone 1,HC,09139489478,11.640096475957357,39.269849008057264,Public,Addis Ababa HC,Addis Ababa Health Center,addis ababa health center,A321,addis ababa,zone 1,bole
MFR_000285,Dessie HC,Amhara,Bahir Dar,Zone 1,HC,09797338581,7.847734515918579,41.13818705093134,Public,Dessie HC,Dessie Health Center,dessie health center,D243,amhara,zone 1,bahir dar
MFR_000286,Gondar Referral Hospital,SNNPR,Hosaena,Zone 1,Referral Hospital,09545210753,13.163024737062718,39.429458204557136,Private,Gondar Referral Hospital,Gondar Referral Hospital,gondar referral hospital,G536,snnpr,zone 1,hosaena
MFR_000287,Dire Dawa General Hospital,SNNPR,Hosaena,Zone 4,General Hospital,09888107941,9.545182432882866,33.934096588228286,NGO,Dire Dawa General Hospital,Dire Dawa General Hospital,dire dawa general hospital,D632,snnpr,zone 4,hosaena
MFR_000288,Dire Dawa Health Center,SNNPR,Butajira,Zone 4,Health Center,09468401945,5.416365385631693,36.87931252332058,Private,Dire Dawa Health Center,Dire Dawa Health Center,dire dawa health center,D634,snnpr,zone 4,butajira
MFR_000289,Butajira Clinic,Amhara,Dessie,Zone 3,Clinic,09433593741,13.53396093782449,46.19372782427294,Public,Butajira Clinic,Butajira Clinic,butajira clinic,B326,amhara,zone 3,dessie
MFR_000290,Bahir Dar Health Center,Addis Ababa,Kirkos,Zone 4,Health Center,09622756935,3.326009054706718,33.97806886890738,Public,Bahir Dar Health Center,Bahir Dar Health Center,bahir dar health center,B636,addis ababa,zone 4,kirkos
MFR_000291,Dire Dawa Referral Hospital,SNNPR,Arba Minch,Zone 3,Referral Hospital,09333278769,7.463192015002378,39.77545228847524,NGO,Dire Dawa Referral Hospital,Dire Dawa Referral Hospital,dire dawa referral hospital,D636,snnpr,zone 3,arba minch
MFR_000292,Modjo Clinic,Addis Ababa,Nifas Silk,Zone 1,Clinic,09459840603,5.240679549276498,34.410541566514,Public,Modjo Clinic,Modjo Clinic,modjo clinic,M322,addis ababa,zone 1,nifas silk
MFR_000293,Gondar Clinic,Addis Ababa,Bole,Zone 2,Clinic,09661588363,9.242286279018654,39.71404410480326,NGO,Gondar Clinic,Gondar Clinic,gondar clinic,G536,addis ababa,zone 2,bole
MFR_000294,Dessie Health Post,Amhara,Gondar,Zone 4,Health Post,09677480480,13.766236091575427,35.53281310016529,Public,Dessie Health Post,Dessie Health Post,dessie health post,D243,amhara,zone 4,gondar
MFR_000295,Bahir Dar Hospital,Oromia,Dire Dawa,Zone 1,Hospital,09666366866,8.283881020420187,42.22947037604703,NGO,Bahir Dar Hospital,Bahir Dar Hospital,bahir dar hospital,B636,oromia,zone 1,dire dawa
MFR_000296,Addis Ababa General Hospital,SNNPR,Butajira,Zone 4,General Hospital,09251682179,4.469206780307292,43.87778322041086,Private,Addis Ababa General Hospital,Addis Ababa General Hospital,addis ababa general hospital,A321,snnpr,zone 4,butajira
MFR_000297,Modjo General Hospital,SNNPR,Butajira,Zone 4,General Hospital,09312592536,4.557917387420611,43.30291496512544,Private,Modjo General Hospital,Modjo General Hospital,modjo general hospital,M322,snnpr,zone 4,butajira
MFR_000298,Gondar Hospital,SNNPR,Hosaena,Zone 2,Hospital,09138190067,14.681488679714079,38.05260752791655,Private,Gondar Hospital,Gondar Hospital,gondar hospital,G536,snnpr,zone 2,hosaena
MFR_000299,Bahir Dar Dispensary,Oromia,Bishoftu,Zone 5,Dispensary,09416703560,8.654014787193775,45.324553465657075,Private,Bahir Dar Dispensary,Bahir Dar Dispensary,bahir dar dispensary,B636,oromia,zone 5,bishoftu
MFR_000300,Bahir Dar Hospital,SNNPR,Butajira,Zone 4,Hospital,09169565730,4.355318500934082,34.307692017477464,Private,Bahir Dar Hospital,Bahir Dar Hospital,bahir dar hospital,B636,snnpr,zone 4,butajira
MFR_000301,Hawassa Dispensary,Addis Ababa,Nifas Silk,Zone 3,Dispensary,09120897034,8.226065452777913,41.6587459615292,NGO,Hawassa Dispensary,Hawassa Dispensary,hawassa dispensary,H232,addis ababa,zone 3,nifas silk
MFR_000302,Dessie HC,Addis Ababa,Addis Ketema,Zone 1,HC,09490021414,6.901248185180387,43.29490795029146,Public,Dessie HC,Dessie Health Center,dessie health center,D243,addis ababa,zone 1,addis ketema
MFR_000303,Hosaena Health Post,Amhara,Gondar,Zone 5,Health Post,09681415950,11.329806882117971,40.6898212971758,NGO,Hosaena Health Post,Hosaena Health Post,hosaena health post,H254,amhara,zone 5,gondar
MFR_000304,Kirkos HP,Addis Ababa,Arada,Zone 4,HP,09740912354,14.259657821381792,46.06806723394578,Public,Kirkos HP,Kirkos Health Post,kirkos health post,K622,addis ababa,zone 4,arada
MFR_000305,Dire Dawa Health Center,Oromia,Dukem,Zone 2,Health Center,09384042970,13.490720689660218,33.00282599334873,Private,Dire Dawa Health Center,Dire Dawa Health Center,dire dawa health center,D634,oromia,zone 2,dukem
MFR_000306,Bole Hospital,SNNPR,Hosaena,Zone 3,Hospital,09682888141,9.559778642253463,38.706008234556144,Public,Bole Hospital,Bole Hospital,bole hospital,B421,snnpr,zone 3,hosaena
MFR_000307,Dukem Referral Hospital,Addis Ababa,Lideta,Zone 3,Referral Hospital,09327292909,6.360447954605873,45.875125151986815,NGO,Dukem Referral Hospital,Dukem Referral Hospital,dukem referral hospital,D256,addis ababa,zone 3,lideta
MFR_000308,Adama HP,SNNPR,Butajira,Zone 1,HP,09123907579,14.781584319127532,42.32016745880294,NGO,Adama HP,Adama Health Post,adama health post,A354,snnpr,zone 1,butajira
MFR_000309,Gondar Clinic,Oromia,Bishoftu,Zone 1,Clinic,09867190864,11.444231729529548,41.110477149673656,Public,Gondar Clinic,Gondar Clinic,gondar clinic,G536,oromia,zone 1,bishoftu
MFR_000310,Adama Hospital,Amhara,Mekelle,Zone 4,Hospital,09631725224,6.566853692503406,37.49878667260477,NGO,Adama Hospital,Adama Hospital,adama hospital,A352,amhara,zone 4,mekelle
MFR_000311,Butajira HC,Amhara,Mekelle,Zone 5,HC,09197094903,11.013656198716879,41.898323551610765,Private,Butajira HC,Butajira Health Center,butajira health center,B326,amhara,zone 5,mekelle
MFR_000312,Bahir Dar Health Post,Addis Ababa,Lideta,Zone 5,Health Post,09521059860,6.21332010586001,44.837412698830974,Public,Bahir Dar Health Post,Bahir Dar Health Post,bahir dar health post,B636,addis ababa,zone 5,lideta
MFR_000313,Addis Ababa Hospital,Oromia,Bishoftu,Zone 2,Hospital,09482098768,4.126287417880274,46.644402291548886,Public,Addis Ababa Hospital,Addis Ababa Hospital,addis ababa hospital,A321,oromia,zone 2,bishoftu
MFR_000314,Hosaena Clinic,Amhara,Bahir Dar,Zone 1,Clinic,09763789198,6.803359053493431,39.51893941288068,NGO,Hosaena Clinic,Hosaena Clinic,hosaena clinic,H252,amhara,zone 1,bahir dar
MFR_000315,Dessie Referral Hospital,SNNPR,Arba Minch,Zone 5,Referral Hospital,09442436728,10.285074944625048,42.46961329637983,NGO,Dessie Referral Hospital,Dessie Referral Hospital,dessie referral hospital,D261,snnpr,zone 5,arba minch
MFR_000316,Hosaena HP,Amhara,Gondar,Zone 2,HP,09664441451,7.614135931737751,40.315006029318965,Private,Hosaena HP,Hosaena Health Post,hosaena health post,H254,amhara,zone 2,gondar
MFR_000317,Addis Ababa Clinic,Oromia,Adama,Zone 1,Clinic,09122545745,10.609248376515975,34.0639832420066,Public,Addis Ababa Clinic,Addis Ababa Clinic,addis ababa clinic,A321,oromia,zone 1,adama
MFR_000318,Dukem Clinic,Amhara,Dessie,Zone 5,Clinic,09190947292,5.866279924823132,40.044626620210636,Public,Dukem Clinic,Dukem Clinic,dukem clinic,D252,amhara,zone 5,dessie
MFR_000319,Dessie HP,Oromia,Modjo,Zone 1,HP,09654607536,5.483910941261121,40.74858942668968,Private,Dessie HP,Dessie Health Post,dessie health post,D243,oromia,zone 1,modjo
MFR_000320,Bole Health Center,Amhara,Gondar,Zone 2,Health Center,09164407485,7.066327792065019,45.038785193697194,NGO,Bole Health Center,Bole Health Center,bole health center,B443,amhara,zone 2,gondar
MFR_000321,Adama Dispensary,SNNPR,Hosaena,Zone 5,Dispensary,09196278999,12.800186105408617,37.268434526443464,NGO,Adama Dispensary,Adama Dispensary,adama dispensary,A353,snnpr,zone 5,hosaena
MFR_000322,Hosaena Health Post,Oromia,Adama,Zone 4,Health Post,09594078592,8.407164227797608,46.94140041709671,NGO,Hosaena Health Post,Hosaena Health Post,hosaena health post,H254,oromia,zone 4,adama
MFR_000323,Butajira Hospital,Amhara,Mekelle,Zone 2,Hospital,09158491820,6.0980790502940305,43.11911779374324,NGO,Butajira Hospital,Butajira Hospital,butajira hospital,B326,amhara,zone 2,mekelle
MFR_000324,Kirkos Clinic,Amhara,Dessie,Zone 1,Clinic,09642672748,13.354566034948949,33.03155764763825,NGO,Kirkos Clinic,Kirkos Clinic,kirkos clinic,K622,amhara,zone 1,dessie
MFR_000325,Hawassa HC,Amhara,Dessie,Zone 4,HC,09421044590,10.983505223736662,45.0053231853511,Public,Hawassa HC,Hawassa Health Center,hawassa health center,H243,amhara,zone 4,dessie
MFR_000326,Dukem Health Post,Addis Ababa,Addis Ketema,Zone 3,Health Post,09788039489,7.257255502031811,47.12588567428388,NGO,Dukem Health Post,Dukem Health Post,dukem health post,D254,addis ababa,zone 3,addis ketema
MFR_000327,Gondar HC,Addis Ababa,Kirkos,Zone 4,HC,09776994946,4.6664559167582045,34.73606410018058,Private,Gondar HC,Gondar Health Center,gondar health center,G536,addis ababa,zone 4,kirkos
MFR_000328,Hawassa Referral Hospital,Oromia,Dire Dawa,Zone 1,Referral Hospital,09260279504,12.948212790545892,47.868948401004495,Private,Hawassa Referral Hospital,Hawassa Referral Hospital,hawassa referral hospital,H261,oromia,zone 1,dire dawa
MFR_000329,Modjo Health Center,Amhara,Gondar,Zone 1,Health Center,09554768534,4.012708566534508,38.990531225920364,Private,Modjo Health Center,Modjo Health Center,modjo health center,M324,amhara,zone 1,gondar
MFR_000330,Nifas Silk HC,Amhara,Bahir Dar,Zone 2,HC,09187277157,7.846774370041485,34.16421967097161,Private,Nifas Silk HC,Nifas Silk Health Center,nifas silk health center,N122,amhara,zone 2,bahir dar
MFR_000331,Hawassa Health Post,Amhara,Mekelle,Zone 3,Health Post,09132005782,8.401480334183187,41.688995307307906,Private,Hawassa Health Post,Hawassa Health Post,hawassa health post,H243,amhara,zone 3,mekelle
MFR_000332,Nifas Silk HP,Oromia,Adama,Zone 4,HP,09255570487,7.715690704143495,40.887188983099854,Public,Nifas Silk HP,Nifas Silk Health Post,nifas silk health post,N122,oromia,zone 4,adama
MFR_000333,Kirkos Clinic,Oromia,Bishoftu,Zone 4,Clinic,09384042569,12.142881841588984,47.199666509903196,Private,Kirkos Clinic,Kirkos Clinic,kirkos clinic,K622,oromia,zone 4,bishoftu
MFR_000334,Modjo Health Center,Amhara,Gondar,Zone 4,Health Center,09899523105,4.215118975381907,45.70709234540678,Private,Modjo Health Center,Modjo Health Center,modjo health center,M324,amhara,zone 4,gondar
MFR_000335,Addis Ababa HC,Addis Ababa,Addis Ketema,Zone 3,HC,09312846274,8.827076395912773,33.41305079804198,Public,Addis Ababa HC,Addis Ababa Health Center,addis ababa health center,A321,addis ababa,zone 3,addis ketema
MFR_000336,Modjo Referral Hospital,Amhara,Dessie,Zone 3,Referral Hospital,09313033349,14.107647960304028,39.2122533649234,Public,Modjo Referral Hospital,Modjo Referral Hospital,modjo referral hospital,M326,amhara,zone 3,dessie
MFR_000337,Gondar Hospital,Oromia,Dire Dawa,Zone 3,Hospital,09416299492,13.025762836587932,38.5559547941296,NGO,Gondar Hospital,Gondar Hospital,gondar hospital,G536,oromia,zone 3,dire dawa
MFR_000338,Hawassa Dispensary,SNNPR,Arba Minch,Zone 1,Dispensary,09772199283,14.808157958525571,37.326081567281186,Public,Hawassa Dispensary,Hawassa Dispensary,hawassa dispensary,H232,snnpr,zone 1,arba minch
MFR_000339,Nifas Silk HP,Amhara,Mekelle,Zone 5,HP,09554903073,14.761307908965204,40.16817672033363,Private,Nifas Silk HP,Nifas Silk Health Post,nifas silk health post,N122,amhara,zone 5,mekelle
MFR_000340,Hosaena Health Post,Addis Ababa,Nifas Silk,Zone 2,Health Post,09540596658,7.27422776541113,45.402224606946284,Public,Hosaena Health Post,Hosaena Health Post,hosaena health post,H254,addis ababa,zone 2,nifas silk
MFR_000341,Bahir Dar Hospital,Addis Ababa,Lideta,Zone 4,Hospital,09348620544,14.59700863039689,41.36563239375066,NGO,Bahir Dar Hospital,Bahir Dar Hospital,bahir dar hospital,B636,addis ababa,zone 4,lideta
MFR_000342,Dire Dawa HC,Amhara,Bahir Dar,Zone 4,HC,09177980386,8.866773981509416,39.02668200981486,Private,Dire Dawa HC,Dire Dawa Health Center,dire dawa health center,D634,amhara,zone 4,bahir dar
MFR_000343,Adama Clinic,Amhara,Dessie,Zone 5,Clinic,09545259675,10.447925757895009,36.0196816173365,Public,Adama Clinic,Adama Clinic,adama clinic,A352,amhara,zone 5,dessie
MFR_000344,Nifas Silk Health Post,Addis Ababa,Addis Ketema,Zone 5,Health Post,09224573834,4.5884685484196694,41.895217505408965,NGO,Nifas Silk Health Post,Nifas Silk Health Post,nifas silk health post,N122,addis ababa,zone 5,addis ketema
MFR_000345,Kirkos Referral Hospital,Amhara,Dessie,Zone 2,Referral Hospital,09118978989,12.48611753129862,34.872312209502724,Private,Kirkos Referral Hospital,Kirkos Referral Hospital,kirkos referral hospital,K622,amhara,zone 2,dessie
MFR_000346,Dire Dawa HP,Addis Ababa,Nifas Silk,Zone 3,HP,09229471461,13.362570270174542,41.830972831969795,Public,Dire Dawa HP,Dire Dawa Health Post,dire dawa health post,D634,addis ababa,zone 3,nifas silk
MFR_000347,Hosaena Dispensary,SNNPR,Arba Minch,Zone 3,Dispensary,09561493837,7.347217045183093,43.885746948299236,Private,Hosaena Dispensary,Hosaena Dispensary,hosaena dispensary,H253,snnpr,zone 3,arba minch
MFR_000348,Bole General Hospital,Amhara,Gondar,Zone 5,General Hospital,09153860083,14.472565723343198,36.00711773292604,Public,Bole General Hospital,Bole General Hospital,bole general hospital,B425,amhara,zone 5,gondar
MFR_000349,Addis Ababa Clinic,Addis Ababa,Bole,Zone 5,Clinic,09354807180,3.7494911234288573,46.25197144479091,NGO,Addis Ababa Clinic,Addis Ababa Clinic,addis ababa clinic,A321,addis ababa,zone 5,bole
MFR_000350,Nifas Silk Referral Hospital,Oromia,Dukem,Zone 5,Referral Hospital,09242401727,11.672483492378742,43.38798647305662,Private,Nifas Silk Referral Hospital,Nifas Silk Referral Hospital,nifas silk referral hospital,N122,oromia,zone 5,dukem
MFR_000351,Butajira Dispensary,Addis Ababa,Nifas Silk,Zone 2,Dispensary,09298353031,12.520728171664173,47.858190491552,Public,Butajira Dispensary,Butajira Dispensary,butajira dispensary,B326,addis ababa,zone 2,nifas silk
MFR_000352,Gondar General Hospital,Amhara,Gondar,Zone 5,General Hospital,09538044174,3.529943234133975,38.126736071051425,Public,Gondar General Hospital,Gondar General Hospital,gondar general hospital,G536,amhara,zone 5,gondar
MFR_000353,Kirkos Dispensary,Amhara,Mekelle,Zone 1,Dispensary,09255759166,12.193391193547034,45.68882159516598,Private,Kirkos Dispensary,Kirkos Dispensary,kirkos dispensary,K622,amhara,zone 1,mekelle
MFR_000354,Bole Referral Hospital,SNNPR,Hosaena,Zone 5,Referral Hospital,09672451660,6.673648090555119,41.23695504415759,Private,Bole Referral Hospital,Bole Referral Hospital,bole referral hospital,B461,snnpr,zone 5,hosaena
MFR_000355,Dire Dawa Referral Hospital,Addis Ababa,Arada,Zone 4,Referral Hospital,09766975081,6.594788135446487,34.15293112914245,Private,Dire Dawa Referral Hospital,Dire Dawa Referral Hospital,dire dawa referral hospital,D636,addis ababa,zone 4,arada
MFR_000356,Hawassa Clinic,Amhara,Dessie,Zone 3,Clinic,09758383190,6.543485928575319,36.48576484584072,Private,Hawassa Clinic,Hawassa Clinic,hawassa clinic,H224,amhara,zone 3,dessie
MFR_000357,Hosaena Health Center,Addis Ababa,Arada,Zone 3,Health Center,09551846292,9.587765393299701,36.28910942885813,Public,Hosaena Health Center,Hosaena Health Center,hosaena health center,H254,addis ababa,zone 3,arada
MFR_000358,Adama Referral Hospital,Oromia,Adama,Zone 2,Referral Hospital,09860894269,5.25411423045329,43.79687180032029,Private,Adama Referral Hospital,Adama Referral Hospital,adama referral hospital,A356,oromia,zone 2,adama
MFR_000359,Nifas Silk HP,Amhara,Mekelle,Zone 4,HP,09278304749,10.64509004497086,40.89417690507304,Public,Nifas Silk HP,Nifas Silk Health Post,nifas silk health post,N122,amhara,zone 4,mekelle
MFR_000360,Nifas Silk HP,Amhara,Gondar,Zone 2,HP,09220196894,4.714511536072941,44.63019225604703,Private,Nifas Silk HP,Nifas Silk Health Post,nifas silk health post,N122,amhara,zone 2,gondar
MFR_000361,Modjo Dispensary,Amhara,Dessie,Zone 2,Dispensary,09716612208,11.9837428095144,37.76380192891675,Public,Modjo Dispensary,Modjo Dispensary,modjo dispensary,M323,amhara,zone 2,dessie
MFR_000362,Nifas Silk Referral Hospital,SNNPR,Hosaena,Zone 5,Referral Hospital,09826406440,13.748720711114075,41.74899776719568,Public,Nifas Silk Referral Hospital,Nifas Silk Referral Hospital,nifas silk referral hospital,N122,snnpr,zone 5,hosaena
MFR_000363,Bahir Dar Dispensary,Amhara,Bahir Dar,Zone 4,Dispensary,09313641771,7.322807025605135,37.05589929576788,Private,Bahir Dar Dispensary,Bahir Dar Dispensary,bahir dar dispensary,B636,amhara,zone 4,bahir dar
MFR_000364,Dessie Health Post,Oromia,Modjo,Zone 5,Health Post,09491132210,13.919317726252704,38.65977080944789,Public,Dessie Health Post,Dessie Health Post,dessie health post,D243,oromia,zone 5,modjo
MFR_000365,Dukem Health Center,SNNPR,Butajira,Zone 5,Health Center,09728740105,14.162051585261095,45.66373053608728,Public,Dukem Health Center,Dukem Health Center,dukem health center,D254,snnpr,zone 5,butajira
MFR_000366,Kirkos Health Center,Oromia,Dire Dawa,Zone 1,Health Center,09474598446,6.341272899005215,34.94400976793163,Private,Kirkos Health Center,Kirkos Health Center,kirkos health center,K622,oromia,zone 1,dire dawa
MFR_000367,Bole Health Post,Addis Ababa,Arada,Zone 4,Health Post,09180009956,10.612076876534452,47.99199372323446,Public,Bole Health Post,Bole Health Post,bole health post,B443,addis ababa,zone 4,arada
MFR_000368,Gondar Health Post,Oromia,Dukem,Zone 5,Health Post,09154042449,7.43775907184612,33.78532530281208,Public,Gondar Health Post,Gondar Health Post,gondar health post,G536,oromia,zone 5,dukem
MFR_000369,Hawassa Dispensary,Amhara,Gondar,Zone 5,Dispensary,09874384099,10.888241786041544,40.084227062444725,NGO,Hawassa Dispensary,Hawassa Dispensary,hawassa dispensary,H232,amhara,zone 5,gondar
MFR_000370,Hawassa Dispensary,Addis Ababa,Arada,Zone 4,Dispensary,09288797826,4.639210843814071,42.77459640715915,Private,Hawassa Dispensary,Hawassa Dispensary,hawassa dispensary,H232,addis ababa,zone 4,arada
MFR_000371,Kirkos Clinic,Amhara,Mekelle,Zone 3,Clinic,09536455291,8.617849695612364,41.68762883062083,NGO,Kirkos Clinic,Kirkos Clinic,kirkos clinic,K622,amhara,zone 3,mekelle
MFR_000372,Addis Ababa Referral Hospital,Addis Ababa,Bole,Zone 5,Referral Hospital,09712338377,12.384184019195608,41.15708591799356,Public,Addis Ababa Referral Hospital,Addis Ababa Referral Hospital,addis ababa referral hospital,A321,addis ababa,zone 5,bole
MFR_000373,Hawassa Referral Hospital,SNNPR,Arba Minch,Zone 1,Referral Hospital,09384948994,11.512595605048691,47.23268933746696,Private,Hawassa Referral Hospital,Hawassa Referral Hospital,hawassa referral hospital,H261,snnpr,zone 1,arba minch
MFR_000374,Dessie Dispensary,Amhara,Mekelle,Zone 4,Dispensary,09662866880,14.56199089065106,40.785484201943234,NGO,Dessie Dispensary,Dessie Dispensary,dessie dispensary,D232,amhara,zone 4,mekelle
MFR_000375,Addis Ababa Clinic,Amhara,Mekelle,Zone 2,Clinic,09682789684,4.578219202996535,45.85694339784423,NGO,Addis Ababa Clinic,Addis Ababa Clinic,addis ababa clinic,A321,amhara,zone 2,mekelle
MFR_000376,Hawassa Hospital,Oromia,Adama,Zone 2,Hospital,09597087158,6.186993995503273,33.26328545049943,NGO,Hawassa Hospital,Hawassa Hospital,hawassa hospital,H221,oromia,zone 2,adama
