mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b
1081369,abdurohman medium clinic,amhara,TKiE142dzHP,abayater phcu,amhara,0.15346835553646088,abdurohman medium clinic woreda:Kelala region:amhara zone:South Wollo Zone,abayater phcu region:amhara zone:North Shewa ZHD
1081372,geda drugstore,oromia,UsU0yTwuTXk,goda dhera phcu,oromia,0.366261750459671,geda drugstore woreda:Kersa region:oromia zone:Jimma Zone,goda dhera phcu region:oromia zone:East Shewa  ZHD
1081372,geda drugstore,oromia,LJzrVtsOrzr,gudetu arjo phcu,oromia,0.41649842262268066,geda drugstore woreda:Kersa region:oromia zone:Jimma Zone,gudetu arjo phcu region:oromia zone:East Wellega ZHD
1081374,sejah drug store,amhara,Ose3ioCopKX,sister shishig medium clinic,amhara,0.3110577464103699,sejah drug store woreda:Dawa Chefa region:amhara zone:Oromia Special Zone,sister shishig medium clinic region:amhara zone:Dessie THO
1081374,sejah drug store,amhara,wDVzoqpZUlf,shihoch tehara phcu,amhara,0.1243482157588005,sejah drug store woreda:Dawa Chefa region:amhara zone:Oromia Special Zone,shihoch tehara phcu region:amhara zone:South Gondar ZHD
1081375,awol drug store,amhara,OdTuYs9Vhll,awoke primary clinic,amhara,0.3586210608482361,awol drug store woreda:Dawa Chefa region:amhara zone:Oromia Special Zone,awoke primary clinic region:amhara zone:West Gojjam ZHD
1081375,awol drug store,amhara,bN4tja94yka,awoke primary clinic,amhara,0.3780516982078552,awol drug store woreda:Dawa Chefa region:amhara zone:Oromia Special Zone,awoke primary clinic region:amhara zone:West Gondar ZHD
1081379,beteseb drug store,amhara,yCSZQTVsEjl,beteseb medium clinic,amhara,0.7084646821022034,beteseb drug store woreda:Dawa Chefa region:amhara zone:Oromia Special Zone,beteseb medium clinic region:amhara zone:South Wollo ZHD
1081380,abu afifa drug store,amhara,MS7Qjgl8PM1,abeba abaynew,amhara,0.11721275746822357,abu afifa drug store woreda:Dawa Chefa region:amhara zone:Oromia Special Zone,abeba abaynew region:amhara zone:South Gondar ZHD
1081380,abu afifa drug store,amhara,UOKlTk6wO2E,abebe primary clinic,amhara,0.18027129769325256,abu afifa drug store woreda:Dawa Chefa region:amhara zone:Oromia Special Zone,abebe primary clinic region:amhara zone:West Gojjam ZHD
1081380,abu afifa drug store,amhara,X432xOZMvDW,abebe primary clinic,amhara,0.18027129769325256,abu afifa drug store woreda:Dawa Chefa region:amhara zone:Oromia Special Zone,abebe primary clinic region:amhara zone:West Gojjam ZHD
1081380,abu afifa drug store,amhara,BXQy7VFtGjb,abebaw primary clinic,amhara,0.22716347873210907,abu afifa drug store woreda:Dawa Chefa region:amhara zone:Oromia Special Zone,abebaw primary clinic region:amhara zone:West Gondar ZHD
1081383,robsani drug store,oromia,MvVzbgOWYVS,robsan medium clinic,oromia,0.7494841814041138,robsani drug store woreda:Nekemte Town region:oromia zone:Nekemte Town,robsan medium clinic region:oromia zone:Ambo Town ZHD
1081383,robsani drug store,oromia,KHFL9o1qFIW,robe general hospital,oromia,0.4236595034599304,robsani drug store woreda:Nekemte Town region:oromia zone:Nekemte Town,robe general hospital region:oromia zone:Robe Town ZHD
1081386,meka koyisha primary clinic,south west ethiopia,gW4j5pFdIoV,masyas clinic,south west ethiopia,0.5560834407806396,meka koyisha primary clinic woreda:Chena Woreda region:south west ethiopia zone:Kaffa Zone,masyas clinic region:south west ethiopia zone:Bench Sheko ZHD
1081389,mesuda medium clinic,amhara,I5brMHUOFd1,masodengola phcu,amhara,0.0672515407204628,mesuda medium clinic woreda:Dawa Chefa region:amhara zone:Oromia Special Zone,masodengola phcu region:amhara zone:North Wollo ZHD
1081393,oromia medium clinic,oromia,QC1di9JETVo,oromiya medium clinic,oromia,0.8324490189552307,oromia medium clinic woreda:Hidabu Abote region:oromia zone:North Shewa Zone,oromiya medium clinic region:oromia zone:North Shewa  ZHD
1081393,oromia medium clinic,oromia,kgIC1qSLbOp,oromia medium clinic,oromia,0.7593759894371033,oromia medium clinic woreda:Hidabu Abote region:oromia zone:North Shewa Zone,oromia medium clinic region:oromia zone:West Arsi ZHD
1081397,besufekade primary clinic,south west ethiopia,wRD4rCBDYPL,boka phcu,south west ethiopia,0.08186457306146622,besufekade primary clinic woreda:Decha Woreda region:south west ethiopia zone:Kaffa Zone,boka phcu region:south west ethiopia zone:Dawro ZHD
1081397,besufekade primary clinic,south west ethiopia,Dyz6HfmYMDE,boka phcu,south west ethiopia,0.08423134684562683,besufekade primary clinic woreda:Decha Woreda region:south west ethiopia zone:Kaffa Zone,boka phcu region:south west ethiopia zone:Kaffa ZHD
1081397,besufekade primary clinic,south west ethiopia,G56qQ1HD2RV,bashi phcu,south west ethiopia,0.06684520095586777,besufekade primary clinic woreda:Decha Woreda region:south west ethiopia zone:Kaffa Zone,bashi phcu region:south west ethiopia zone:Kaffa ZHD
1081397,besufekade primary clinic,south west ethiopia,yJ6UpIqva70,bega phcu,south west ethiopia,0.07059651613235474,besufekade primary clinic woreda:Decha Woreda region:south west ethiopia zone:Kaffa Zone,bega phcu region:south west ethiopia zone:Kaffa ZHD
1081397,besufekade primary clinic,south west ethiopia,Gi0wVN5bAjh,bechi phcu,south west ethiopia,0.23522073030471802,besufekade primary clinic woreda:Decha Woreda region:south west ethiopia zone:Kaffa Zone,bechi phcu region:south west ethiopia zone:Sheka ZHD
1081398,selmon primary clinic,south west ethiopia,FlIoiy9WnAg,salini medium clinic,south west ethiopia,0.6099731922149658,selmon primary clinic woreda:Decha Woreda region:south west ethiopia zone:Kaffa Zone,salini medium clinic region:south west ethiopia zone:Konta ZHD
1081404,muhamed medium clinic,amhara,hTxBrgj9uKS,mohammed medium clinic,amhara,0.7195000648498535,muhamed medium clinic woreda:Kelala region:amhara zone:South Wollo Zone,mohammed medium clinic region:amhara zone:Kombolcha THO
1081404,muhamed medium clinic,amhara,Rb1gg6rqFoT,mohammed medium clinic,amhara,0.792876124382019,muhamed medium clinic woreda:Kelala region:amhara zone:South Wollo Zone,mohammed medium clinic region:amhara zone:South Wollo ZHD
1081404,muhamed medium clinic,amhara,pvhJqV7u6Ms,mohamed nur primary clinic,amhara,0.6933923363685608,muhamed medium clinic woreda:Kelala region:amhara zone:South Wollo Zone,mohamed nur primary clinic region:amhara zone:South Wollo ZHD
1081410,kuraya drug store,amhara,M4jdSSPL8Ak,kurar phcu,amhara,0.3795400559902191,kuraya drug store woreda:Kelala region:amhara zone:South Wollo Zone,kurar phcu region:amhara zone:East Gojjam ZHD
1081410,kuraya drug store,amhara,nMKbHyM5SGy,kurba phcu,amhara,0.5179966688156128,kuraya drug store woreda:Kelala region:amhara zone:South Wollo Zone,kurba phcu region:amhara zone:North Wollo ZHD
1081411,aby worku drug store,amhara,Z4LrZPali40,abrak higer clinic,amhara,0.4544796943664551,aby worku drug store woreda:Kelala region:amhara zone:South Wollo Zone,abrak higer clinic region:amhara zone:Bahirdar THO
1081411,aby worku drug store,amhara,jejk3lVxv6V,abawarka phcu,amhara,0.10577802360057831,aby worku drug store woreda:Kelala region:amhara zone:South Wollo Zone,abawarka phcu region:amhara zone:Central Gondar ZHD
1081411,aby worku drug store,amhara,UbAneyYsSeA,abrijiha phcu,amhara,0.08911635726690292,aby worku drug store woreda:Kelala region:amhara zone:South Wollo Zone,abrijiha phcu region:amhara zone:Central Gondar ZHD
1081411,aby worku drug store,amhara,RGYFYAitee6,abera silasie primary clinic,amhara,0.27028974890708923,aby worku drug store woreda:Kelala region:amhara zone:South Wollo Zone,abera silasie primary clinic region:amhara zone:Dessie THO
1081411,aby worku drug store,amhara,D34852kYIZE,abwete medium clinic,amhara,0.35353904962539673,aby worku drug store woreda:Kelala region:amhara zone:South Wollo Zone,abwete medium clinic region:amhara zone:North Shewa ZHD
1081411,aby worku drug store,amhara,NMj1BeNy5rr,abrihajira phcu,amhara,0.10962370038032532,aby worku drug store woreda:Kelala region:amhara zone:South Wollo Zone,abrihajira phcu region:amhara zone:West Gondar ZHD
1081414,arega primary clinic,amhara,X7IqJ7uY7kF,arega primary clinic,amhara,0.8160725235939026,arega primary clinic woreda:Kelala region:amhara zone:South Wollo Zone,arega primary clinic region:amhara zone:Central Gondar ZHD
1081414,arega primary clinic,amhara,p8PiYfdfTzu,aregay phcu,amhara,0.6362415552139282,arega primary clinic woreda:Kelala region:amhara zone:South Wollo Zone,aregay phcu region:amhara zone:South Wollo ZHD
1081414,arega primary clinic,amhara,sIm5YXmrXHr,arshewa phcu,amhara,0.17576125264167786,arega primary clinic woreda:Kelala region:amhara zone:South Wollo Zone,arshewa phcu region:amhara zone:Waghimera ZHD
1081417,benol gelana drug store,oromia,zrV5MqPhUSJ,beamlak primary clinic,oromia,0.29485905170440674,benol gelana drug store woreda:Burayu Sub-City region:oromia zone:Sheger City,beamlak primary clinic region:oromia zone:North Shewa  ZHD
1081418,getachew drug store,amhara,Iw46t8sadeU,getachew medium clinic,amhara,0.7568944096565247,getachew drug store woreda:Wogidi region:amhara zone:South Wollo Zone,getachew medium clinic region:amhara zone:West Gojjam ZHD
1081418,getachew drug store,amhara,RizvRGCD05x,getachew medium clinic,amhara,0.7568944096565247,getachew drug store woreda:Wogidi region:amhara zone:South Wollo Zone,getachew medium clinic region:amhara zone:West Gojjam ZHD
1081418,getachew drug store,amhara,mxWpdmsBDHo,getachew medium clinic,amhara,0.7568944096565247,getachew drug store woreda:Wogidi region:amhara zone:South Wollo Zone,getachew medium clinic region:amhara zone:West Gojjam ZHD
1081423,ambuye health center community pharmacy,oromia,nWbxIgYQPnk,anfale kola phcu,oromia,0.2113291621208191,ambuye health center community pharmacy woreda:Limu Kosa region:oromia zone:Jimma Zone,anfale kola phcu region:oromia zone:Guji ZHD
1081423,ambuye health center community pharmacy,oromia,Ltr1Nq70vOc,ambuye phcu,oromia,0.6542378664016724,ambuye health center community pharmacy woreda:Limu Kosa region:oromia zone:Jimma Zone,ambuye phcu region:oromia zone:Jimma ZHD
1081423,ambuye health center community pharmacy,oromia,YVXYqdjhd8j,ambalo dila phcu,oromia,0.19686073064804077,ambuye health center community pharmacy woreda:Limu Kosa region:oromia zone:Jimma Zone,ambalo dila phcu region:oromia zone:West Wellega  ZHD
1081424,don dental speciality clinic,addis ababa,cSAxcovUq6p,dina dental clinic,addis ababa,0.6899595260620117,don dental speciality clinic woreda:Woreda 1 region:addis ababa zone:Arada Sub City,dina dental clinic region:addis ababa zone:Bole Sub City
1081430,derash home based medical service,addis ababa,Tk97pQDOYLt,dr kamila speciality dental clinic,addis ababa,0.5013803243637085,derash home based medical service woreda:Woreda 2 region:addis ababa zone:Arada Sub City,dr kamila speciality dental clinic region:addis ababa zone:Bole Sub City
1081430,derash home based medical service,addis ababa,Og0VSWI58yN,dr song chung,addis ababa,0.434211790561676,derash home based medical service woreda:Woreda 2 region:addis ababa zone:Arada Sub City,dr song chung region:addis ababa zone:Bole Sub City
1081430,derash home based medical service,addis ababa,Z9ES6lST0Eg,dr genbaru phycatric special clinic,addis ababa,0.5213506817817688,derash home based medical service woreda:Woreda 2 region:addis ababa zone:Arada Sub City,dr genbaru phycatric special clinic region:addis ababa zone:Nifas Silk Lafto Sub City
1081432,dereje drug store,amhara,k8v2bbV45iY,dr getaneh special medium dental clinic,amhara,0.2865016758441925,dereje drug store woreda:Wogidi region:amhara zone:South Wollo Zone,dr getaneh special medium dental clinic region:amhara zone:Bahirdar THO
1081432,dereje drug store,amhara,ralxv3Tm2Ht,dr eshitu medium clinic,amhara,0.4162702262401581,dereje drug store woreda:Wogidi region:amhara zone:South Wollo Zone,dr eshitu medium clinic region:amhara zone:Dessie THO
1081432,dereje drug store,amhara,FQ4NHeDpqXn,dr seid adem,amhara,0.22599388659000397,dereje drug store woreda:Wogidi region:amhara zone:South Wollo Zone,dr seid adem region:amhara zone:Oromia Special ZHD
1081432,dereje drug store,amhara,PHgR1IEhQfr,dr seid medium clinic,amhara,0.33208999037742615,dereje drug store woreda:Wogidi region:amhara zone:South Wollo Zone,dr seid medium clinic region:amhara zone:Oromia Special ZHD
1081433,michu drug store,oromia,pb1LPCnJIzu,muke turi 01 health post,oromia,0.3193994462490082,michu drug store woreda:Dibayu Woreda region:oromia zone:Bishoftu Town,muke turi 01 health post region:oromia zone:North Shewa  ZHD
1081433,michu drug store,oromia,vkpMhaB0V82,muka turi phcu,oromia,0.2514708638191223,michu drug store woreda:Dibayu Woreda region:oromia zone:Bishoftu Town,muka turi phcu region:oromia zone:North Shewa  ZHD
1081433,michu drug store,oromia,iCL0dTbyzyq,muka turi primary clinic,oromia,0.34683406352996826,michu drug store woreda:Dibayu Woreda region:oromia zone:Bishoftu Town,muka turi primary clinic region:oromia zone:North Shewa  ZHD
1081435,anteneh drug store,amhara,jDUrmQNnENG,aneteneh privat health facilities,amhara,0.4316911995410919,anteneh drug store woreda:Wogidi region:amhara zone:South Wollo Zone,aneteneh privat health facilities region:amhara zone:South Gondar ZHD
1081436,awol drug store,amhara,OdTuYs9Vhll,awoke primary clinic,amhara,0.468313604593277,awol drug store woreda:Wogidi region:amhara zone:South Wollo Zone,awoke primary clinic region:amhara zone:West Gojjam ZHD
1081436,awol drug store,amhara,bN4tja94yka,awoke primary clinic,amhara,0.49928078055381775,awol drug store woreda:Wogidi region:amhara zone:South Wollo Zone,awoke primary clinic region:amhara zone:West Gondar ZHD
1081437,wondmu drug store,amhara,bUQ4jDzfoLl,wondim medium clinic,amhara,0.5965410470962524,wondmu drug store woreda:Wogidi region:amhara zone:South Wollo Zone,wondim medium clinic region:amhara zone:Awi ZHD
1081437,wondmu drug store,amhara,LQSLckmscgV,wondim primary clinic,amhara,0.5697357058525085,wondmu drug store woreda:Wogidi region:amhara zone:South Wollo Zone,wondim primary clinic region:amhara zone:West Gojjam ZHD
1081438,neima drug store,amhara,Ag3N1Bb5VQ5,negusie primary,amhara,0.5309681296348572,neima drug store woreda:Wogidi region:amhara zone:South Wollo Zone,negusie primary region:amhara zone:South Gondar ZHD
1081441,firaol drug store,oromia,FqNinFcloH7,furi health post or kebele 04,oromia,0.5290737748146057,firaol drug store woreda:Gefersa Guje Sub-City region:oromia zone:Sheger City,furi health post or kebele 04 region:oromia zone:SHEGER CITY Health Office
1081443,fewuzan drug store,amhara,T9HK8RVjU5g,fgae midium clinic,amhara,0.12718738615512848,fewuzan drug store woreda:Bati Woreda region:amhara zone:Oromia Special Zone,fgae midium clinic region:amhara zone:Debre Markos THO
1081443,fewuzan drug store,amhara,yHFaY9hClUD,fewus medium clinic,amhara,0.420459508895874,fewuzan drug store woreda:Bati Woreda region:amhara zone:Oromia Special Zone,fewus medium clinic region:amhara zone:Dessie THO
1081443,fewuzan drug store,amhara,nxXqro98WMD,fewus medium clinic,amhara,0.3700788617134094,fewuzan drug store woreda:Bati Woreda region:amhara zone:Oromia Special Zone,fewus medium clinic region:amhara zone:East Gojjam ZHD
1081448,welin meduim clinic,oromia,PjvEbTv2uSy,walin medium clinic,oromia,0.5575900077819824,welin meduim clinic woreda:Wonchi region:oromia zone:South West Shewa,walin medium clinic region:oromia zone:Ambo Town ZHD
1081448,welin meduim clinic,oromia,pXKyClTvUYc,walin medium clinic,oromia,0.72343909740448,welin meduim clinic woreda:Wonchi region:oromia zone:South West Shewa,walin medium clinic region:oromia zone:South West Shewa  ZHD
1081450,abeje primary clinic,amhara,vTYbu2oeVv7,afessa phcu,amhara,0.1343119889497757,abeje primary clinic woreda:Bati Woreda region:amhara zone:Oromia Special Zone,afessa phcu region:amhara zone:Awi ZHD
1081450,abeje primary clinic,amhara,KJ5WvaKUctW,afiso phcu,amhara,0.12343506515026093,abeje primary clinic woreda:Bati Woreda region:amhara zone:Oromia Special Zone,afiso phcu region:amhara zone:North Shewa ZHD
1081450,abeje primary clinic,amhara,oQVKcjZr32e,abushe primary clinic,amhara,0.6946681141853333,abeje primary clinic woreda:Bati Woreda region:amhara zone:Oromia Special Zone,abushe primary clinic region:amhara zone:North Shewa ZHD
1081450,abeje primary clinic,amhara,NyQUGZFmtoH,ahyafejjie phcu,amhara,0.09489795565605164,abeje primary clinic woreda:Bati Woreda region:amhara zone:Oromia Special Zone,ahyafejjie phcu region:amhara zone:South Wollo ZHD
1081452,roba health post,oromia,GhDeIFfiefr,robe 01 health post,oromia,0.5858637690544128,roba health post woreda:Midaga Tola region:oromia zone:East Hararge Zone,robe 01 health post region:oromia zone:Arsi ZHD
1081452,roba health post,oromia,EjeI4Op4ZaD,robe 02 health post,oromia,0.6087688207626343,roba health post woreda:Midaga Tola region:oromia zone:East Hararge Zone,robe 02 health post region:oromia zone:Arsi ZHD
1081454,endalkachew primary clinic,amhara,hU0ik7iUuCw,endalikachew primary clinic,amhara,0.8060089349746704,endalkachew primary clinic woreda:Mehal Saint region:amhara zone:South Wollo Zone,endalikachew primary clinic region:amhara zone:East Gojjam ZHD
1081454,endalkachew primary clinic,amhara,ItSR6O8f23A,endalamaw primary clinic,amhara,0.7369288206100464,endalkachew primary clinic woreda:Mehal Saint region:amhara zone:South Wollo Zone,endalamaw primary clinic region:amhara zone:East Gojjam ZHD
1081454,endalkachew primary clinic,amhara,dEyXmPyL1SZ,endalkachew primary clinic,amhara,0.82554692029953,endalkachew primary clinic woreda:Mehal Saint region:amhara zone:South Wollo Zone,endalkachew primary clinic region:amhara zone:East Gojjam ZHD
1081456,belay tshye primary clunic,amhara,NG6h7HbSd06,belay zeleke health post,amhara,0.5126557350158691,belay tshye primary clunic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,belay zeleke health post region:amhara zone:Bahirdar THO
1081456,belay tshye primary clunic,amhara,ekr91cMrtqX,belay primary clinic,amhara,0.7175935506820679,belay tshye primary clunic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,belay primary clinic region:amhara zone:South Gondar ZHD
1081456,belay tshye primary clunic,amhara,mj2u3Ld1jEd,belay primary clinic,amhara,0.7347171306610107,belay tshye primary clunic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,belay primary clinic region:amhara zone:South Wollo ZHD
1081458,wende primary clinic,amhara,mD1GpIWNfHP,wondye phcu,amhara,0.20713159441947937,wende primary clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,wondye phcu region:amhara zone:East Gojjam ZHD
1081459,abdulsemed medium clinic,amhara,E2b6ZoH9t1w,abdela primary clinic,amhara,0.4593348503112793,abdulsemed medium clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,abdela primary clinic region:amhara zone:Kombolcha THO
1081459,abdulsemed medium clinic,amhara,Rk3ioZCzr4h,abedu ali clinic,amhara,0.4037991166114807,abdulsemed medium clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,abedu ali clinic region:amhara zone:North Shewa ZHD
1081460,abdurohman seid primary clinic,amhara,nJNuWAcgbKi,abadra phcu,amhara,0.039732035249471664,abdurohman seid primary clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,abadra phcu region:amhara zone:Awi ZHD
1081460,abdurohman seid primary clinic,amhara,TKiE142dzHP,abayater phcu,amhara,0.046159908175468445,abdurohman seid primary clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,abayater phcu region:amhara zone:North Shewa ZHD
1081461,jemati primariy clinic,amhara,v2gWRUing9R,jandab phcu,amhara,0.13400882482528687,jemati primariy clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,jandab phcu region:amhara zone:Central Gondar ZHD
1081461,jemati primariy clinic,amhara,BCrt98e3TuV,jemedo phcu,amhara,0.5167497992515564,jemati primariy clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,jemedo phcu region:amhara zone:North Wollo ZHD
1081463,mohamed primary clinic,amhara,dQebsWl0bpF,mentawuha phcu,amhara,0.15633854269981384,mohamed primary clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,mentawuha phcu region:amhara zone:Awi ZHD
1081463,mohamed primary clinic,amhara,zN9zr7henbp,mamed phcu,amhara,0.20268204808235168,mohamed primary clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,mamed phcu region:amhara zone:Oromia Special ZHD
1081463,mohamed primary clinic,amhara,xLjh713tbgs,minda private clinic,amhara,0.5379341840744019,mohamed primary clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,minda private clinic region:amhara zone:Oromia Special ZHD
1081463,mohamed primary clinic,amhara,AJo7YH32Zkv,mayenet phcu,amhara,0.2152513563632965,mohamed primary clinic woreda:Dessie Zuriya region:amhara zone:South Wollo Zone,mayenet phcu region:amhara zone:South Gondar ZHD
1081464,zemzem medium clinic,amhara,b6JCasE2uR6,zunga medium clinic,amhara,0.654706597328186,zemzem medium clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,zunga medium clinic region:amhara zone:Awi ZHD
1081464,zemzem medium clinic,amhara,RUGLjft9EW4,zinash melestgna clinic,amhara,0.5169724822044373,zemzem medium clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,zinash melestgna clinic region:amhara zone:West Gojjam ZHD
1081465,docter tewodros medium clinic,amhara,kA52fu8RKPf,doctor mulugata medium clinic,amhara,0.718636691570282,docter tewodros medium clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,doctor mulugata medium clinic region:amhara zone:Awi ZHD
1081465,docter tewodros medium clinic,amhara,SxyHZccgK34,doctor gashaw,amhara,0.3681177794933319,docter tewodros medium clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,doctor gashaw region:amhara zone:Awi ZHD
1081465,docter tewodros medium clinic,amhara,PyByebeeC3d,docter getaneh speciality clinic,amhara,0.6794376969337463,docter tewodros medium clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,docter getaneh speciality clinic region:amhara zone:Gondar THO
1081465,docter tewodros medium clinic,amhara,JQ3FgkhHCGI,docter yared speciality clinic,amhara,0.6728236675262451,docter tewodros medium clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,docter yared speciality clinic region:amhara zone:Gondar THO
1081465,docter tewodros medium clinic,amhara,Hz2AZmqOIrZ,doctor suwalih medium clinin,amhara,0.6461783647537231,docter tewodros medium clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,doctor suwalih medium clinin region:amhara zone:Oromia Special ZHD
1081465,docter tewodros medium clinic,amhara,blyNB7nf3vK,doctor birhanu medium clinic,amhara,0.734379231929779,docter tewodros medium clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,doctor birhanu medium clinic region:amhara zone:West Gojjam ZHD
1081465,docter tewodros medium clinic,amhara,fC79pNYqKhq,doctor wondim medium clinic,amhara,0.756413996219635,docter tewodros medium clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,doctor wondim medium clinic region:amhara zone:West Gojjam ZHD
1081465,docter tewodros medium clinic,amhara,NM5CJ7PCdeM,doctor addisu medium clinic,amhara,0.722420871257782,docter tewodros medium clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,doctor addisu medium clinic region:amhara zone:West Gojjam ZHD
1081467,seid ali primary clinic,amhara,OoDjTnmXEqA,setila phcu,amhara,0.09351883828639984,seid ali primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,setila phcu region:amhara zone:South Gondar ZHD
1081468,getnet primary clinic,amhara,M5ONFXlGmqv,gatenet primery clinic,amhara,0.6939464211463928,getnet primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,gatenet primery clinic region:amhara zone:West Gojjam ZHD
1081468,getnet primary clinic,amhara,E9tYC9SprlA,guday medium clinic,amhara,0.5784886479377747,getnet primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,guday medium clinic region:amhara zone:West Gojjam ZHD
1081468,getnet primary clinic,amhara,cYJGDQoQeNN,guday medium clinic,amhara,0.5784886479377747,getnet primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,guday medium clinic region:amhara zone:West Gojjam ZHD
1081469,tigist primary clinic,amhara,bPOpa1F5igQ,tigist primary clinic,amhara,0.8304370045661926,tigist primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,tigist primary clinic region:amhara zone:South Gondar ZHD
1081471,tekola primary clinic,amhara,jxPHZ48ZPfD,tekleab medium clinic,amhara,0.7502861022949219,tekola primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,tekleab medium clinic region:amhara zone:South Wollo ZHD
1081472,afiya primary clinic,amhara,BrjySy9WnSo,afiya primary clinic,amhara,0.7917261719703674,afiya primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,afiya primary clinic region:amhara zone:Oromia Special ZHD
1081472,afiya primary clinic,amhara,RE1dYFIxsmA,afiya primary clinic,amhara,0.7917261719703674,afiya primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,afiya primary clinic region:amhara zone:Oromia Special ZHD
1081472,afiya primary clinic,amhara,oC3YsFHMlbp,abay primary clinic,amhara,0.6580400466918945,afiya primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,abay primary clinic region:amhara zone:West Gojjam ZHD
1081473,hussen seid primary clinic,amhara,BxmRlRN0kwg,hussein jun clinic,amhara,0.397359699010849,hussen seid primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,hussein jun clinic region:amhara zone:Oromia Special ZHD
1081475,kedir primary clinic,amhara,d37YGtuQR41,ketari phcu,amhara,0.2820577919483185,kedir primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,ketari phcu region:amhara zone:South Wollo ZHD
1081477,aksua primary clinic,amhara,bQaRoquEFvw,ashiber medium clinic,amhara,0.5350408554077148,aksua primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,ashiber medium clinic region:amhara zone:Dessie THO
1081477,aksua primary clinic,amhara,jE2AHtiePSw,ajibar phcu,amhara,0.2256828397512436,aksua primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,ajibar phcu region:amhara zone:South Wollo ZHD
1081477,aksua primary clinic,amhara,EeJt2Woropu,ajibar kologenet phcu,amhara,0.2363576889038086,aksua primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,ajibar kologenet phcu region:amhara zone:South Wollo ZHD
1081477,aksua primary clinic,amhara,OdTuYs9Vhll,awoke primary clinic,amhara,0.6681993007659912,aksua primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,awoke primary clinic region:amhara zone:West Gojjam ZHD
1081477,aksua primary clinic,amhara,bN4tja94yka,awoke primary clinic,amhara,0.6679525971412659,aksua primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,awoke primary clinic region:amhara zone:West Gondar ZHD
1081478,biruk primary clinic,amhara,lswZHWctLkF,bergib phcu,amhara,0.13972198963165283,biruk primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,bergib phcu region:amhara zone:North Shewa ZHD
1081478,biruk primary clinic,amhara,RpNYWpKdUJN,bireko phcu,amhara,0.3742278814315796,biruk primary clinic woreda:Tehuledre region:amhara zone:South Wollo Zone,bireko phcu region:amhara zone:North Wollo ZHD
1081482,fewus drug store,amhara,yHFaY9hClUD,fewus medium clinic,amhara,0.7235299348831177,fewus drug store woreda:Tehuledre region:amhara zone:South Wollo Zone,fewus medium clinic region:amhara zone:Dessie THO
1081482,fewus drug store,amhara,nxXqro98WMD,fewus medium clinic,amhara,0.7345251441001892,fewus drug store woreda:Tehuledre region:amhara zone:South Wollo Zone,fewus medium clinic region:amhara zone:East Gojjam ZHD
1081483,anbesa drug store,amhara,bMQU7zU9bA0,ambiki phcu,amhara,0.07176143676042557,anbesa drug store woreda:Tehuledre region:amhara zone:South Wollo Zone,ambiki phcu region:amhara zone:Awi ZHD
1081483,anbesa drug store,amhara,yINKjMkFMDe,ambagiworgis phcu,amhara,0.07496804744005203,anbesa drug store woreda:Tehuledre region:amhara zone:South Wollo Zone,ambagiworgis phcu region:amhara zone:Central Gondar ZHD
